web-scraper-order,web-scraper-start-url,link,link-href,body-text,date,announce-text,title,quote-text
"1681449062-1411","https://sputniknewsbrasil.com.br/operacao-russa-na-ucrania/","Rússia e Israel discutem conflito na Ucrânia; diplomata israelense teria passado mensagem dos EUA","https://sputniknewsbrasil.com.br/20230103/russia-e-israel-discutem-conflito-na-ucrania-diplomata-israelense-teria-passado-mensagem-dos-eua-26781588.html","[{""body-text"":""De acordo com um comunicado emitido pelo Ministério das Relações Exteriores da Rússia nesta terça-feira (3), os diplomatas discutiram a situação da operação especial na Ucrânia e as relações bilaterais, sobretudo comerciais e econômicas.""},{""body-text"":""Ontem (2), Eli Cohen sinalizou que Tel Aviv fará menos declarações públicas sobre o atual conflito entre Rússia e Ucrânia, mas confirmou que sua ajuda humanitária \""significativa\"" a Kiev continuará.""},{""body-text"":""\""Faremos uma coisa com certeza: em público, falaremos menos\"",  disse Cohen sobre o conflito na Ucrânia, em seu discurso inaugural para funcionários do Ministério das Relações Exteriores.""},{""body-text"":""Ele também informou que o Ministério está preparando  \""uma assessoria detalhada\""  para ser enviada ao novo gabinete  \""a fim de formular uma política responsável\"".""},{""body-text"":""No início da semana, Cohen conversou por telefone com o secretário de Estado dos EUA, Anthony Blinken, para discutir a cooperação regional, questões com o Irã e relações bilaterais.""},{""body-text"":""O jornal Times of Israel relatou, citando um diplomata israelense, que Blinken pediu a Cohen para passar mensagens a Lavrov, embora nenhum detalhe tenha sido fornecido sobre seu conteúdo.""},{""body-text"":""A publicação enfatiza que ainda não está clara qual será a política externa do governo do primeiro-ministro Benjamin Netanyahu para a Ucrânia.""},{""body-text"":""Enquanto de um lado existe pressão por parte dos EUA sobre o assunto, do outro pesa a importância que Tel Aviv dará à Síria, aliada da Rússia.""}]","16:29 03.01.2023","O ministro das Relações Exteriores da Rússia, Sergei Lavrov, conversou por telefone com o ministro das Relações Exteriores de Israel, Eli Cohen.","Rússia e Israel discutem conflito na Ucrânia; diplomata israelense teria passado mensagem dos EUA","[]"
"1681449067-1412","https://sputniknewsbrasil.com.br/operacao-russa-na-ucrania/","315º dia da operação militar especial nas fronteiras russas","https://sputniknewsbrasil.com.br/20230104/315-dia-da-operacao-militar-especial-nas-fronteiras-russas-26786797.html","[]","null","null","null","[]"
"1681449070-1413","https://sputniknewsbrasil.com.br/operacao-russa-na-ucrania/","Defesa da Rússia: forças russas seguem avançando na direção de Donetsk, perdas de Kiev são grandes","https://sputniknewsbrasil.com.br/20230104/russia-avancos-forcas-ucranianas-mais-de-100-eliminados-26789050.html","[{""body-text"":""As Forças Armadas russas eliminaram mais de 100 soldados ucranianos e dez equipamentos militares durante uma ofensiva nas últimas 24 horas na direção de Donetsk, disse na quarta-feira (4) o Ministério da Defesa da Rússia.""},{""body-text"":""\""As tropas russas continuam sua ofensiva na direção de Donetsk. Durante um dia nesta direção as Forças Armadas da Ucrânia sofreram perdas de mais de 100 militares, um tanque, quatro veículos blindados de combate e cinco automóveis\"", contou.""},{""body-text"":""Os militares russos também relataram que eliminaram mais de 180 efetivos, cinco tanques, cinco veículos de combate de infantaria, três veículos blindados de combate e dez automóveis ucranianos na direção a sul de Donetsk, na República Popular de Donetsk (RPD), e na região de Zaporozhie. Também a sul de Donetsk, em Dorozhnyanka, na RPD, as forças inimigas teriam sido rechaçadas para suas posições iniciais.""},{""body-text"":""Ele acrescentou que, através de ataques de artilharia, as tropas russas mataram e feriram nas últimas 24 horas mais de 150 efetivos de Kiev, um blindado de transporte de pessoal, sete veículos blindados de combate e três picapes nas repúblicas populares de Donetsk e Lugansk.""},{""body-text"":""Na RPD foi ainda possível aniquilar um lançador múltiplo de foguetes Uragan e um obuseiro D-20, enquanto na região de Zaporozhie foram destruídos três obuseiros autopropulsionados 2S1 Gvozdika.""},{""body-text"":""Quanto à defesa antiaérea da Rússia, ela abateu seis drones ucranianos em Zelyony Gai, na região de Zaporozhie, em Blagoveschenka, Petrovka e Kirillovka, na RPD, e em Kremennaya, na República Popular de Lugansk, segundo o órgão militar russo.""},{""body-text"":""A artilharia também foi autora da destruição na República Popular de Donetsk de seis depósitos de munição, um dos quais de mercenários, e dois radares AN/TPQ-50 de produção dos EUA, apontou o ministério.""}]","07:02 04.01.2023","Os militares russos eliminaram centenas de efetivos ucranianos, além de impedirem seus avanços, comunicou o Ministério da Defesa da Rússia.","Defesa da Rússia: forças russas seguem avançando na direção de Donetsk, perdas de Kiev são grandes","[]"
"1681449074-1414","https://sputniknewsbrasil.com.br/operacao-russa-na-ucrania/","Ucrânia promete resultado positivo aos EUA e ameaça realizar ataques 'profundos' na Rússia","https://sputniknewsbrasil.com.br/20230104/ucrania-promete-resultado-positivo-aos-eua-e-ameaca-realizar-ataques-profundos-na-russia-26790843.html","[{""body-text"":""Durante entrevista à emissora ABC News, Budanov, chefe da inteligência ucraniana, não confirmou a autoria dos recentes ataques contra uma base aérea russa, contudo reforçou que estava \""muito feliz\"" pelos ataques.""},{""body-text"":""Budanov prevê que a Rússia esteja prestes a enfrentar novos ataques, e diz que estes se tornariam \""cada vez mais profundos\"".""},{""body-text"":""Na ocasião, o ucraniano afirmou que a península da Crimeia é \""parte da Ucrânia\"" e que as forças do país podem \""usar qualquer arma\"" em seu próprio território.""},{""body-text"":""Em 2014, a população local votou em massa para se juntar à Rússia, após um golpe em Kiev.""},{""body-text"":""O chefe da inteligência ucraniana ainda agradeceu aos EUA por fornecerem todo o apoio necessário à Ucrânia e pediu que Washington mantenha este apoio, pois verão o resultado \""em breve\"".""},{""body-text"":""Recentemente, Moscou acusou Kiev de realizar ataques contra suas instalações militares em território russo.""}]","09:20 04.01.2023","O chefe da Diretoria Principal de Inteligência do Ministério da Defesa ucraniano, Kirill Budanov, afirmou que novos ataques serão realizados contra o território russo.","Ucrânia promete resultado positivo aos EUA e ameaça realizar ataques 'profundos' na Rússia","[]"
"1681449077-1415","https://sputniknewsbrasil.com.br/operacao-russa-na-ucrania/","Bombardeio ucraniano contra cidade na região de Zaporozhie deixa 5 mortos e 15 feridos","https://sputniknewsbrasil.com.br/20230104/bombardeio-ucraniano-contra-cidade-na-regiao-de-zaporozhie-deixa-5-mortos-e-15-feridos-26797780.html","[{""body-text"":""\""De acordo com dados preliminares, os ataques de artilharia lançados pelas Forças Armadas ucranianas na pacífica cidade de Vasilievka deixaram cinco mortos, enquanto outros 15 sofreram ferimentos de vários tipos de gravidade\"", disse Balitsky nas redes sociais.""},{""body-text"":""Ele acusou as forças ucranianas de atacarem e destruírem deliberadamente uma área residencial.""},{""body-text"":""Havia civis e socorristas entre as vítimas, disse Balitsky.""},{""body-text"":""Desde 24 de fevereiro, a Rússia realiza uma operação militar especial para desmilitarização e \""desnazificação\"" da Ucrânia.""},{""body-text"":""Os países da Organização do Tratado do Atlântico Norte (OTAN) se envolveram no conflito enviando grandes quantidades de armas ao país de Vladimir Zelensky, presidente ucraniano.""}]","16:13 04.01.2023","Cinco pessoas morreram e outras 15 ficaram feridas, nesta quarta-feira (4), em um bombardeio de tropas ucranianas na cidade de Vasilievka, na região de Zaporozhie, disse o governador regional em exercício, Yevgeny Balitsky.","Bombardeio ucraniano contra cidade na região de Zaporozhie deixa 5 mortos e 15 feridos","[]"
"1681449081-1416","https://sputniknewsbrasil.com.br/operacao-russa-na-ucrania/","Combates intensos em torno de Donetsk continuarão em um futuro próximo, diz alto funcionário dos EUA","https://sputniknewsbrasil.com.br/20230104/combates-intensos-em-torno-de-donetsk-continuarao-em-um-futuro-proximo-diz-alto-funcionario-dos-eua-26798959.html","[{""body-text"":""O oficial apontou que as forças russas em Artyomovsk fizeram progressos regulares e continuam avançando.""},{""body-text"":""Na sexta-feira (30), Andrei Marochko, que é oficial das forças da República Popular de Lugansk (RPL), disse que Kiev enviou destacamentos adicionais de combatentes estrangeiros para as áreas das cidades de Artyomovsk e Soledar a fim de conter o avanço das forças russas.""},{""body-text"":""Artyomovsk está localizada na parte controlada por Kiev da República Popular de Donetsk (RPD), que foi incorporada à Rússia em outubro, depois que a população optou pelo ingresso em um referendo.""},{""body-text"":""A cidade é um importante centro de transporte para abastecer as tropas ucranianas em Donbass em meio à operação militar especial da Rússia.""}]","17:02 04.01.2023","A Casa Branca avalia que os intensos combates na linha de frente na região de Donetsk, na Ucrânia, continuarão no futuro próximo, enquanto o resultado em Artyomovsk (Bakhmut) permanece incerto, disse um alto funcionário do governo Biden nesta quarta-feira (4).","Combates intensos em torno de Donetsk continuarão em um futuro próximo, diz alto funcionário dos EUA","[{""quote-text"":""\""Haverá combates continuados ao longo dessa linha em Donetsk [região], eu acho, no futuro previsível\"", disse o oficial durante uma coletiva de imprensa. \""O que estamos vendo em Artyomovsk, devemos esperar ver em outros lugares ao longo da frente, onde haverá combates contínuos nos próximos meses.\""""}]"
"1681449084-1417","https://sputniknewsbrasil.com.br/operacao-russa-na-ucrania/","'Matou meus amigos': ex-chefe da Roscosmos envia projétil que o feriu a embaixador francês","https://sputniknewsbrasil.com.br/20230104/matou-meus-amigos-ex-chefe-da-roscosmos-envia-a-embaixador-frances-projetil-que-o-feriu-26800933.html","[{""body-text"":""Rogozin explicou que o estilhaço \""perfurou seu ombro direito e ficou preso na quinta vértebra cervical a apenas um milímetro\"" de matá-lo ou incapacitá-lo.""},{""body-text"":""Ele também observou que centenas de civis, incluindo crianças, foram mortos por armas francesas e mercenários franceses em Donetsk e outras cidades próximas às linhas de frente.""},{""body-text"":""Da mesma forma, o ex-chefe da Roscosmos pediu ao representante da delegação diplomática que entregasse o estilhaço ao presidente da França, Emmanuel Macron.""},{""body-text"":""Todas as vítimas do conflito ucraniano, bem como \""o aparecimento da Ucrânia fascista no mapa da Europa\"" estão \""na consciência\"" do Ocidente, continuou.""},{""body-text"":""O hotel na cidade de Donetsk, onde vários conselheiros militares russos estavam hospedados, foi bombardeado em 21 de dezembro por tropas ucranianas.""},{""body-text"":""Como resultado do ataque, duas pessoas morreram e várias, incluindo Rogozin, ficaram feridas.""},{""body-text"":""O ex-chefe do Roscosmos teve alta do hospital nesta quarta-feira (4). Em meados de janeiro, ele regressará à frente de batalha.""}]","18:41 04.01.2023","O ex-diretor da agência espacial russa Roscosmos e líder de um grupo de assessores militares em Donbass, Dmitry Rogozin, enviou nesta quarta-feira (4) ao embaixador da França em Moscou, Pierre Lévy, os estilhaços do projétil usado pelo obuseiro Cesar ucraniano, fabricado em França, que o feriu em Donetsk em 21 de dezembro.","'Matou meus amigos': ex-chefe da Roscosmos envia projétil que o feriu a embaixador francês","[{""quote-text"":""\""Este projétil disparado de um obus francês matou dois de meus jovens amigos, deixando suas esposas viúvas e seus filhos órfãos. [...] Eles foram mortos por armas fornecidas à Ucrânia pelo seu país\"", disse Rogozin em uma carta que foi publicada em sua conta no Telegram.""},{""quote-text"":""\""O que a França está fazendo, o que você está fazendo neste conflito que os políticos ocidentais fomentaram entre os povos eslavos? Espero que você entenda a extensão de sua responsabilidade pessoal nesses assassinatos!\"", enfatizou.""},{""quote-text"":""\""Aceite, senhor embaixador, meu respeito por seu status diplomático, mas temo que sua missão tenha falhado\"", concluiu Rogozin, acrescentando que Paris \""traiu a causa do grande De Gaulle e tornou-se um dos Estados mais sangrentos da Europa, submetidos aos ditames de Washington, tornando-se um Estado fantoche\"".""}]"
"1681449089-1418","https://sputniknewsbrasil.com.br/operacao-russa-na-ucrania/","316º dia da operação militar especial nas fronteiras russas","https://sputniknewsbrasil.com.br/20230105/316-dia-da-operacao-militar-especial-nas-fronteiras-russas-26803386.html","[]","null","null","null","[]"
"1681449092-1419","https://sputniknewsbrasil.com.br/operacao-russa-na-ucrania/","Patriarca russo Kirill apela por trégua na Ucrânia em meio ao Natal ortodoxo","https://sputniknewsbrasil.com.br/20230105/patriarca-russo-kirill-apela-por-tregua-na-ucrania-em-meio-ao-natal-ortodoxo-26804474.html","[{""body-text"":""\""Dirijo-me a todas as partes envolvidas no conflito com o apelo de cessar-fogo [...] das 12h00 de 6 de janeiro à 00h00 hora de 7 de janeiro [horário de Moscou], para que os ortodoxos possam visitar as missas na véspera do Natal e no dia de Natal\"", declarou o patriarca.""},{""body-text"":""Ele disse sentir uma dor profunda pelo que está contecendo, mas observou que a culpa pelo desencadeamento do conflito é em primeiro lugar dos que \""estabeleceram como seu propósito a destruição da união da Rus Sagrada e a união de nosso povo e de nossa fé\"".""},{""body-text"":""A Rússia está conduzindo uma operação militar especial na Ucrânia desde 24 de fevereiro. Vladimir Putin classificou a operação como \""proteção de pessoas que foram submetidas à intimidação e genocídio pelo regime de Kiev por oito anos\"". Segundo o presidente, o  objetivo final da operação é a libertação de Donbass e a criação de  condições que garantam a segurança da Rússia.""}]","05:47 05.01.2023","O patriarca Kirill de Moscou e Toda a Rússia apelou ao estabelecimento de uma trégua de Natal das 12h00 de 6 de janeiro a 00h00 de 7 de janeiro, informa a página oficial da Igreja Ortodoxa da Rússia.","Patriarca russo Kirill apela por trégua na Ucrânia em meio ao Natal ortodoxo","[]"
"1681449096-1420","https://sputniknewsbrasil.com.br/operacao-russa-na-ucrania/","Rússia: 5 projéteis Himars e 4 foguetes HARM dos EUA são desviados na RPL e na região de Kherson","https://sputniknewsbrasil.com.br/20230105/himars-e-harm-desviados-anunciam-militares-russos-26805711.html","[{""body-text"":""Kiev perdeu cerca de 70 pessoas nas direções de Kupyansk e Krasny Liman durante as últimas 24 horas, anunciou nesta quinta-feira (5) o Ministério da Defesa da Rússia.""},{""body-text"":""Enquanto isso, acrescentou, na direção de Krasny Liman, na República Popular de Donetsk, as forças ucranianas perderam \""mais de 40 militares ucranianos, dois veículos blindados de transporte pessoal e três picapes\"".""},{""body-text"":""As forças russas asseguraram igualmente a destruição de 21 drones ucranianos na República Popular de Lugansk (RPL) e nas regiões de Kherson e Zaporozhie, e de cinco projéteis Himars e quatro foguetes antirradar HARM na RPL e na região de Kherson.""},{""body-text"":""Os militares da Rússia ainda eliminaram mais de 40 efetivos, três veículos militares blindados e duas picapes ucranianas em Prechistovka, República Popular de Donetsk (RPL), e até 60 soldados, quatro veículos de combate da infantaria e cinco automóveis de Kiev na direção de Donetsk, segundo o ministério russo.""},{""body-text"":""\""Dois depósitos de munição das Forças Armadas da Ucrânia foram destruídos nas áreas do Gulyai Pole, na região de Zaporozhie, e Krasny Liman, na República Popular de Donetsk.\""""},{""body-text"":""Além de tudo, as tropas russas destruíram na RPD, RPL e nas regiões de Kherson e Nikolaev dois lançadores múltiplos de foguetes Olkha e um Grad ucranianos, um obuseiro autopropulsionado 2S1 Gvozdika, dois obuseiros autopropulsionados 2S3 Akatsiya, três obuseiros D-20, dois obuseiros D-30, um sistema de artilharia M777 e um radar АN/TPQ-37 dos EUA,  comunicou o órgão do governo da Rússia.""},{""body-text"":""No total, durante a realização da operação militar especial, foram destruídos 359 aviões, 199 helicópteros, 2.834 veículos aéreos não tripulados, 399 sistemas de defesa antiaérea, 7.422 tanques e outros veículos blindados de combate, 971 lançadores múltiplos de foguetes, 3.781 peças de artilharia de campanha e morteiros e 7.937 unidades de veículos militares especiais, resumiu o Ministério da Defesa da Rússia.""}]","08:00 05.01.2023","As Forças Armadas da Rússia destruíram muito apoio bélico da Ucrânia, incluindo militares e um sistema de artilharia M777, comunicaram os responsáveis militares russos.","Rússia: 5 projéteis Himars e 4 foguetes HARM dos EUA são desviados na RPL e na região de Kherson","[]"
"1681449099-1421","https://sputniknewsbrasil.com.br/operacao-russa-na-ucrania/","Putin ordena a Shoigu implementar cessar-fogo de 36 horas por causa do Natal ortodoxo","https://sputniknewsbrasil.com.br/20230105/putin-cessar-fogo-6-7-de-janeiro-kremlin-26809877.html","[{""body-text"":""Vladimir Putin, presidente da Rússia, ordenou na quinta-feira (5) que Sergei Shoigu, ministro da Defesa da Rússia, introduzisse um cessar-fogo ao longo de toda a linha de contato na Ucrânia, das 12h00 (06h00, horário de Brasília) de sexta-feira (6) até às 24h00 (18h00, horário de Brasília) de sábado (7), informou o serviço de imprensa do Kremlin.""},{""body-text"":""O presidente russo instou igualmente Kiev a anunciar uma trégua para permitir aos fiéis assistir aos serviços religiosos na véspera de Natal, e também no dia de Natal.""},{""body-text"":""O Natal ortodoxo é celebrado todos os anos na véspera de 7 de janeiro, diferente do Natal católico, que acontece na véspera de 25 de dezembro, devido à diferença de calendário entre as duas denominações cristãs.""},{""body-text"":""A Rússia começou em 24 de fevereiro de 2022 uma operação militar especial na Ucrânia, em resposta aos pedidos de ajuda das repúblicas populares de Donetsk e Lugansk, em meio ao que Putin descreveu como sendo um genocídio da população russófona na região de Donbass, e devido às ameaças aos territórios da Rússia, como a Crimeia.""}]","12:14 05.01.2023","O presidente russo ordenou ao ministro da Defesa do país que fosse implementado um cessar-fogo na Ucrânia nas 36 horas a partir do meio-dia local de sexta-feira (6), conforme comunicado pelo Kremlin.","Putin ordena a Shoigu implementar cessar-fogo de 36 horas por causa do Natal ortodoxo","[{""quote-text"":""\""Tendo em conta o apelo de Sua Santidade, o patriarca [cristão ortodoxo russo] Kirill, instruo o ministro da Defesa da Federação da Rússia a introduzir um cessar-fogo ao longo de toda a linha de contato na Ucrânia a partir do meio-dia de 6 de janeiro até as 24h00 do dia 7 de janeiro\"", revela a declaração.""}]"
"1681449102-1422","https://sputniknewsbrasil.com.br/operacao-russa-na-ucrania/","Ucrânia rejeita pedido russo de trégua para Natal; Biden diz que Putin está 'buscando oxigênio'","https://sputniknewsbrasil.com.br/20230105/ucrania-rejeita-pedido-russo-de-tregua-para-natal-biden-diz-que-putin-esta-buscando-oxigenio-26817764.html","[{""body-text"":""A Ucrânia rejeitou o anúncio do presidente russo Vladimir Putin nesta quinta-feira (5) de um cessar-fogo de 36 horas para marcar o Natal ortodoxo, dizendo que não haverá trégua até que a Rússia retire suas forças do território ucraniano.""},{""body-text"":""O conselheiro presidencial ucraniano, Mikhail Podolyak, disse que a Rússia \""deve deixar os territórios ocupados – só então terá uma 'trégua temporária'. Guarde a hipocrisia para si mesmo\"", twittou Podolyak.""},{""body-text"":""Ele já havia rejeitado o pedido de trégua de Kirill a caracterizando como \""uma armadilha cínica e um elemento de propaganda\"", e descreveu a Igreja Ortodoxa Russa, como um \""propagandista de guerra\"".""},{""body-text"":""Já o secretário do Conselho de Segurança e Defesa da Ucrânia, Aleksei Danylov, disse: \"" [...] Um cessar-fogo? Mentiras e hipocrisia. Vamos mordê-los no silêncio cantante da noite ucraniana.\""""},{""body-text"":""O presidente dos Estados Unidos, Joe Biden, também comentou sobre o pedido de trégua sugerindo que o líder russo \""está tentando encontrar um pouco de oxigênio\"".""},{""body-text"":""O Natal ortodoxo é celebrado todos os anos na véspera de 7 de janeiro, diferente do Natal católico, que acontece na véspera de 25 de dezembro, devido à diferença de calendário entre as duas denominações cristãs.""}]","17:03 05.01.2023","Autoridades de Kiev descartam chance de trégua com o secretário do Conselho de Segurança e Defesa afirmando que o Exército ucraniano vai ""morder"" os russos ""no silêncio da noite cantante ucraniana"".","Ucrânia rejeita pedido russo de trégua para Natal; Biden diz que Putin está 'buscando oxigênio'","[{""quote-text"":""Na medida anunciada hoje (5), o Kremlin afirmou que \""tendo em conta o apelo de Sua Santidade, o patriarca [cristão ortodoxo russo] Kirill, instruo o ministro da Defesa da Federação da Rússia a introduzir um cessar-fogo ao longo de toda a linha de contato na Ucrânia a partir do meio-dia de 6 de janeiro até as 24h00 do dia 7 de janeiro\"".""},{""quote-text"":""\""Estou relutante em responder a qualquer coisa que Putin diga. Achei interessante que ele estivesse disposto a bombardear hospitais, creches e igrejas [...] no dia 25 e no Ano Novo. Quero dizer, acho que ele está tentando encontrar um pouco de oxigênio\"", afirmou o mandatário norte-americano citado pela Reuters.""}]"
"1681449106-1423","https://sputniknewsbrasil.com.br/operacao-russa-na-ucrania/","Biden admite que conflito ucraniano está em 'ponto crítico'; EUA devem fazer 'tudo' para ajudar Kiev","https://sputniknewsbrasil.com.br/20230105/biden-admite-que-conflito-ucraniano-esta-em-ponto-critico-eua-devem-fazer-tudo-para-ajudar-kiev-26821988.html","[{""body-text"":""A declaração foi dada nesta quinta-feira (5), em meio ao cessar-fogo estabelecido pela Rússia devido ao Natal ortodoxo.""},{""body-text"":""A Ucrânia, no entanto, rejeitou a trégua e Biden minimizou o ato, dizendo que a Rússia estaria supostamente \""buscando oxigênio\"" diante do conflito.""},{""body-text"":""No início do dia, o Departamento de Defesa disse que o governo Biden anunciará outro pacote de assistência militar para a Ucrânia na sexta-feira (6), que incluirá veículos de combate Bradley.""},{""body-text"":""De acordo com relatos da mídia, o novo pacote incluirá US$ 3 bilhões (cerca de R$ 16 bilhões) em equipamentos militares ao montante bilionário já fornecido anteriormente para o regime ucraniano.""},{""body-text"":""A Rússia iniciou sua operação militar especial na Ucrânia em 24 de fevereiro. Desde então, Kiev tem sido abastecida com forte aparato militar enviado pelos EUA e pelos países da Organização do Tratado do Atlântico Norte (OTAN).""},{""body-text"":""Moscou sublinha que as armas enviadas para Kiev prolongam o conflito e reduzem as chances de ter um fim negociado, além de serem alvos legítimos para as forças russas.""}]","19:36 05.01.2023","O presidente dos Estados Unidos, Joe Biden, disse durante uma reunião de gabinete na Casa Branca que o conflito na Ucrânia está em um ""ponto crítico"" e os Estados Unidos devem fazer de tudo para ajudar Kiev em meio à operação militar especial da Rússia.","Biden admite que conflito ucraniano está em 'ponto crítico'; EUA devem fazer 'tudo' para ajudar Kiev","[]"
"1681449110-1424","https://sputniknewsbrasil.com.br/operacao-russa-na-ucrania/","317º dia da operação militar especial nas fronteiras russas","https://sputniknewsbrasil.com.br/20230106/317-dia-da-operacao-militar-especial-nas-fronteiras-russas-26823870.html","[]","null","null","null","[]"
"1681449114-1425","https://sputniknewsbrasil.com.br/operacao-russa-na-ucrania/","Ocidente indica 3 critérios que impedem adesão da Ucrânia à OTAN","https://sputniknewsbrasil.com.br/20230106/ocidente-indica-3-criterios-que-impedem-adesao-da-ucrania-a-otan-26824000.html","[{""body-text"":""De acordo com o escritor do artigo, para uma avaliação adequada do pedido de adesão da Ucrânia, é necessário recordar os três critérios que foram considerados anteriormente ao expandir a aliança.""},{""body-text"":""Segundo Wolfgang Ischinger, do jornal Politico, para ingressar à OTAN, seria preciso averiguar se o país em questão não provocaria uma divisão interna na aliança, bem como se todos os membros da aliança seriam a favor da adesão e, o principal, se o pretendente fortaleceria a segurança europeia e sua estabilidade.""},{""body-text"":""A mídia ainda lembra que a adesão da Ucrânia à OTAN provocou um debate controverso sobre estas questões na cúpula de Bucareste em 2008.""},{""body-text"":""Em 2008, os países da OTAN confirmaram que a Geórgia e a Ucrânia têm o direito de fazer parte da aliança, contudo, adiaram indefinidamente a questão.""},{""body-text"":""Posteriormente, a OTAN por diversas vezes afirmou que não é o momento para a Ucrânia ingressar à aliança.""}]","03:57 06.01.2023","A Ucrânia não pode aderir à Organização do Tratado do Atlântico Norte (OTAN) devido ao descumprimento dos requisitos da aliança, segundo o jornal Politico.","Ocidente indica 3 critérios que impedem adesão da Ucrânia à OTAN","[]"
"1681449117-1426","https://sputniknewsbrasil.com.br/operacao-russa-na-ucrania/","Autoridades ucranianas estão prontas para sacrificar seu povo por jogos do Ocidente, diz diplomata","https://sputniknewsbrasil.com.br/20230106/autoridades-ucranianas-estao-prontas-para-sacrificar-seu-povo-por-jogos-do-ocidente-diz-diplomata-26824132.html","[{""body-text"":""\""Este é outro lembrete de com quem estamos lutando na Ucrânia – criminosos nacionalistas implacáveis dispostos a sacrificar seu país e seu povo pelos jogos geopolíticos ocidentais que não têm respeito por [coisas] sagradas\"", observou ele.""},{""body-text"":""Ontem (5), o patriarca Kirill de Moscou e Toda a Rússia apelou ao estabelecimento de uma trégua de Natal das 12h00 de 6 de janeiro a 00h00 de 7 de janeiro. Depois disso, o presidente Vladimir Putin instruiu o ministro da Defesa, Sergei Shoigu, a estabelecer um cessar-fogo ao longo de toda a linha de contato de combate na Ucrânia no período definido.""},{""body-text"":""O chefe de Estado russo tem repetidamente observado que Moscou não está tentando intensificar o conflito ucraniano, mas sim acabá-lo.""},{""body-text"":""No entanto, o presidente ucraniano Vladimir Zelensky descartou a chance de trégua, chamando-a de \""disfarce\"" para reforçar as posições russas na linha de frente.""}]","05:40 06.01.2023","Recusando a trégua do Natal ortodoxo, as autoridades de Kiev estão prontas para sacrificar seu povo e país em prol dos jogos geopolíticos do Ocidente, escreveu no Twitter Dmitry Polyansky, primeiro-vice-representante da Rússia na Organização das Nações Unidas (ONU).","Autoridades ucranianas estão prontas para sacrificar seu povo por jogos do Ocidente, diz diplomata","[]"
"1681449120-1427","https://sputniknewsbrasil.com.br/operacao-russa-na-ucrania/","Forças russas eliminam mais de 40 combatentes, tanques e blindados da Ucrânia","https://sputniknewsbrasil.com.br/20230106/forcas-russas-eliminam-mais-de-40-combatentes-tanques-e-blindados-da-ucrania-26825736.html","[{""body-text"":""Nesta sexta-feira (6), entrou em vigor o cessar-fogo, decretado pelo presidente Vladimir Putin, em decorrência do Natal ortodoxo, contudo, a Ucrânia não respeitou e prosseguiu com os bombardeios.""},{""body-text"":""Na área de Krasny Liman, Kiev lançou quatro ataques com morteiros contra posições russas, além de outros três bombardeios na área de Belogorovka, em Lugansk.""},{""body-text"":""As tropas ucranianas também realizaram bombardeios na região de Zaporozhie, contudo foram repelidas pelas forças russas.""},{""body-text"":""Na área de Donetsk, 80 combatentes ucranianos foram mortos e feridos, além da destruição de dois tanques e três veículos de infantaria.""},{""body-text"":""No sul de Donetsk, foram eliminados mais de 50 militares ucranianos, um tanque, três blindados e três picapes.""},{""body-text"":""Também foram liquidadas duas unidades de sabotagem ucranianas em Donetsk e Lugansk.""},{""body-text"":""Os sistemas de defesa aérea da Rússia abateram um avião de assalto Su-25 da Ucrânia em Donetsk, bem como oito projéteis dos sistemas americanos Himars na região de Zaporozhie.""},{""body-text"":""Também foram liquidados obuseiros D-20 e M-777 de fabricação norte-americana, próximo da região de Zaporozhie.""},{""body-text"":""Na região de Kherson, as forças russas eliminaram três depósitos de artilharia e um sistema de defesa aérea S-300 da Ucrânia.""},{""body-text"":""A Ucrânia rejeitou o anúncio do presidente russo Vladimir Putin nesta quinta-feira (5) de um cessar-fogo de 36 horas para marcar o Natal ortodoxo, dizendo que não haverá trégua até que a Rússia retire suas forças do território ucraniano.""},{""body-text"":""O ministro da Defesa da Federação da Rússia introduziu um cessar-fogo ao longo de toda a linha de contato na Ucrânia às 12h00 (6h00 de Brasília) desta sexta-feira até as 24h00 do dia 7 de janeiro.""},{""body-text"":""O Natal ortodoxo é celebrado todos os anos na véspera de 7 de janeiro, diferente do Natal católico, que acontece na véspera de 25 de dezembro, devido à diferença de calendário entre as duas denominações cristãs.""}]","08:16 06.01.2023","O Ministério da Defesa russo informou que as suas tropas eliminaram mais de 40 combatentes, tanques, dois blindados e outros dois veículos militares ucranianos na área de Kupyansk.","Forças russas eliminam mais de 40 combatentes, tanques e blindados da Ucrânia","[]"
