web-scraper-order,web-scraper-start-url,article,link-href,title,announce-text,body-text,quote-text,date
1681434075-44,https://sputniknews.lat/racion-rus-d-dsmilitrizcion-y-dsnzificcion-d-ucrni/,El Kremlin no ve perspectivas para negociaciones sobre Ucrania5 de abril110,https://sputniknews.lat/20230405/el-kremlin-no-ve-perspectivas-para-negociaciones-sobre-ucrania-1137753021.html,El Kremlin no ve perspectivas para negociaciones sobre Ucrania,"MOSCÚ (Sputnik) — El Kremlin de momento no ve ninguna posibilidad para negociar la situación en Ucrania, declaró el portavoz de la presidencia rusa, Dmitri Peskov.","[{""body-text"":""El presidente ucraniano, Volodímir Zelenski, llegó el 5 de abril a Polonia en una visita oficial para reunirse con su homólogo polaco, Andrzej Duda, y de acuerdo con varios informes, para discutir los modos de reanudar las negociaciones con Rusia.""},{""body-text"":""Rusia continúa desde el 24 de febrero del año pasado una operación militar especial en Ucrania. Según el presidente ruso, Vladímir Putin, el objetivo es la desmilitarización y la desnazificación del país vecino.""}]",[],11:41 GMT 05.04.2023
1681434080-45,https://sputniknews.lat/racion-rus-d-dsmilitrizcion-y-dsnzificcion-d-ucrni/,Así funciona el tren blindado ruso Volga | Video5 de abril147,https://sputniknews.lat/20230405/artilleria-pesada-asi-funciona-el-tren-blindado-ruso-volga--video-1137766273.html,Así funciona el tren blindado ruso Volga | Video,"El Ejército ruso utiliza el tren blindado Volga, creado por especialistas de las tropas ferroviarias del Distrito Militar Occidental, para llevar a cabo reconocimientos de ingeniería y reconstrucción de vías en la zona de la operación especial militar. En esta infografía, Sputnik te presenta los pormenores del diseño de esta impresionante máquina.","[{""body-text"":""A pesar de su aparente carácter arcaico, el Volga puede resolver eficazmente tareas de combate y auxiliares en la red ferroviaria y sus alrededores.""},{""body-text"":""Está dotado de armamento moderno, equipos de última generación y refugios. El complejo armamento permite a los soldados operar incluso en las condiciones más difíciles. En cuanto al personal del tren, puede reparar los daños en las vías detectados durante el desplazamiento y despejar zonas con sus propios medios, además de realizar misiones de desminado.""},{""body-text"":""Los trenes blindados fueron utilizados activamente por el Ejército ruso durante los conflictos en el Cáucaso en la década de 1990 y principios de la década de 2000. El mando de las FFAA rusas también los usó durante la evacuación de civiles de Jersón, una región que se unió a Rusia a finales de septiembre de 2022.""},{""body-text"":""El presidente ruso, Vladímir Putin, anunció el 24 de febrero de 2022 el lanzamiento de la operación militar especial en Ucrania para defender las repúblicas populares de Donetsk y Lugansk, previamente reconocidas por Moscú como Estados soberanos, frente al genocidio por parte de Kiev.""}]",[],18:59 GMT 05.04.2023
1681434083-46,https://sputniknews.lat/racion-rus-d-dsmilitrizcion-y-dsnzificcion-d-ucrni/,,https://sputniknews.lat/20230406/drones-kamikaze-rusos-lancet-han-destruido-casi-la-mitad-de-los-obuses-de-la-otan-en-ucrania-1137791874.html,Drones kamikaze rusos 'Lancet' han destruido casi la mitad de los obuses de la OTAN en Ucrania,"Casi la mitad de los obuses remolcados y autopropulsados extranjeros en la zona de la operación militar especial ha sido destruida por los drones kamikazes ruso 'Lancet', según afirmó a Sputnik una fuente informada.","[{""body-text"":""\""Los drones kamikazes rusos Lancet demuestran una gran eficacia en el marco de la operación militar especial y ahora se han convertido, de hecho, en uno de los principales medios de combate contrabatería: de los más de 100 obuses remolcados y sistemas de artillería autopropulsada fabricados por países de la OTAN destruidos en Ucrania desde principios de este año, cerca del 45% han sido alcanzados específicamente por drones kamikazes\"", declaró el interlocutor de la agencia.""},{""body-text"":""Especificó que se trataba principalmente de los obuses remolcados M777 y obuses autopropulsados M109 Paladin, que habían sido entregados a Ucrania desde Estados Unidos en el marco del apoyo de la Organización del Tratado del Atlántico Norte (OTAN) al país europeo.""},{""body-text"":""La fuente también explicó que el uso de los drones Lancet para eliminar la artillería ucraniana es eficaz tanto desde el punto de vista del combate como desde el económico, ya que normalmente sólo se necesita una munición planeadora para destruir un obús.""},{""body-text"":""El interlocutor subrayó que las tropas rusas llevan a cabo el combate contrabatería en el marco de la operación especial militar, utilizando un circuito de reconocimiento y ataque que puede incluir los vehículos aéreos no tripulados de reconocimiento de diversos tipos, observadores terrestres y los propios drones kamikaze como arma de destrucción. \""Este sistema está bien probado hasta la fecha\"", señaló la fuente.""},{""body-text"":""La munición portadora Lancet ha sido desarrollada por la empresa ZALA AERO. Son capaces de alcanzar objetivos a una distancia de varias decenas de kilómetros. Los drones llevan ojivas de tres o cinco kilogramos de tres tipos: de alto explosivo, de carga hueca o termobáricas, según el tipo de objetivo. En la versión Modelo-52, este dron está equipado con dos alas en forma de X y es capaz de realizar un picado casi a plomo; en la versión Modelo-51 está equipado con un ala grande en forma de X.""},{""body-text"":""Ambas variantes son utilizadas por las unidades rusas en el la operación especial sobre las fuerzas ucranianas. Los objetivos típicos de estos drones son obuses, sistemas de misiles, diversos radares, vehículos de combate de lanzacohetes múltiple, puestos de mando y vigilancia, y acumulaciones de mano de obra.""}]","[{""quote-text"":""\""En consecuencia, se minimiza al máximo el tiempo para deshabilitar la artillería ucraniana una vez detectada, no se requiere un elevado consumo de munición convencional para garantizar su destrucción y se reduce el tiempo de trabajo de los medios de reconocimiento y de las tripulaciones de combate\"", añadió.""}]",03:19 GMT 06.04.2023
1681434087-47,https://sputniknews.lat/racion-rus-d-dsmilitrizcion-y-dsnzificcion-d-ucrni/,China insta a la OTAN a asumir su responsabilidad en el conflicto ucraniano6 de abril64,https://sputniknews.lat/20230406/china-insta-a-la-otan-a-asumir-su-responsabilidad-en-el-conflicto-ucraniano-1137801769.html,China insta a la OTAN a asumir su responsabilidad en el conflicto ucraniano,"MOSCÚ (Sputnik) — Estados Unidos y la OTAN deben asumir su responsabilidad en la cuestión ucraniana en lugar de criticar a China, declaró la portavoz del Ministerio de Exteriores chino, Mao Ning.","[{""body-text"":""\""En cuanto a la responsabilidad en el asunto de Ucrania, creo que EEUU y los bloques militares como la OTAN deben asumirla, la OTAN no tiene derecho a criticar a China ni a presionarla\"", señaló Mao Ning.""},{""body-text"":""La vocera subrayó que el documento con la posición de China sobre una solución política a la crisis ucraniana refleja ampliamente su opinión al respecto, y que la historia demostrará quién está realmente del lado de la justicia.""},{""body-text"":""Anteriormente, el secretario general de la OTAN, Jens Stoltenberg, declaró que la alianza está observando el fortalecimiento de la cooperación entre Rusia y China, y que, en este contexto, tenía la intención de intensificar la cooperación con sus socios de la región Indo-Pacífica.""},{""body-text"":""Destacó que \""China se ha negado a condenar la agresión rusa y apoya la economía y la propaganda rusa\"".""},{""body-text"":""Al mismo tiempo, Stoltenberg advirtió a China contra el suministro de armas a Rusia, argumentando que esto sería un \""error histórico\"" y \""tendría consecuencias significativas\"".""},{""body-text"":""A finales de febrero, la Cancillería china emitió una declaración de 12 puntos con su postura sobre la solución política de la crisis ucraniana, entre los que se destaca la necesidad de respetar la soberanía y la integridad territorial de todos los países, reanudar el diálogo directo entre Moscú y Kiev, y un llamamiento para evitar una nueva escalada.""},{""body-text"":""China también se opuso al abuso de sanciones unilaterales en el contexto del conflicto ucraniano, ya que, indicó, no contribuyen a la resolución de la crisis.""}]",[],11:39 GMT 06.04.2023
1681434089-48,https://sputniknews.lat/racion-rus-d-dsmilitrizcion-y-dsnzificcion-d-ucrni/,Putin: el régimen de Kiev mató a sus soldados y se comporta de manera cruel 6 de abril286,https://sputniknews.lat/20230406/putin-el-regimen-de-kiev-destruyo-a-sus-soldados-y-se-comporta-de-manera-cruel--1137804017.html,Putin: el régimen de Kiev mató a sus soldados y se comporta de manera cruel,"El régimen de Kiev mató a un grupo de sus militares y se comporta de forma sumamente cínica y cruel, declaró el presidente ruso, Vladímir Putin, en una reunión con el jefe interino de la República Popular de Donetsk, Denís Pushilin.","[{""body-text"":""\""Ayer [5 de abril] bombardearon una de las zonas de contacto. Catorce miembros del Ejército ucraniano se rindieron. Pero ya era demasiado tarde, y los nuestros dejaron allí a unos cuantos hombres con ellos. Ni siquiera estaban vigilados para poder sacarlos de la zona de combate esta mañana [6 de abril]. El enemigo lanzó 300 proyectiles en un solo lugar y mató a todos sus soldados. Por desgracia, nuestra gente también sufrió, pero no perdonan a los suyos. Se comportan de forma extremadamente cínica y cruel\"", condenó Putin.""},{""body-text"":""El mandatario ruso agregó que las fuerzas ucranianas deben retirarse de la línea de contacto, donde no pueden hacer daño a los militares rusos.""},{""body-text"":""Más tarde, la Defensa rusa confirmó la información de Putin. Informó que el ataque de artillería ucraniano mató a 14 soldados ucranianos que se rindieron y ofreció más detalles sobre lo ocurrido.""},{""body-text"":""El 5 de abril, durante la batalla, el comandante de una unidad de la 53ª Brigada Mecanizada ucraniana hizo una llamada por radio al mando ruso declarando que su unidad había depuesto voluntariamente las armas y deseaba rendirse.""},{""body-text"":""Para garantizar la salida segura de los soldados ucranianos, se suspendieron las operaciones de combate. Dada la oscuridad, los soldados ucranianos fueron ubicados en un refugio hasta la mañana siguiente.""},{""body-text"":""Durante la noche, la artillería ucraniana abrió fuego intenso contra el refugio y todos los soldados ucranianos que habían depuesto las armas, murieron.""},{""body-text"":""Putin destacó que es necesario crear varias conexiones nuevas entre las vías férreas existentes en nuevas regiones de Rusia, esto garantizará el volumen necesario de transporte de mercancías y pasajeros, explicó el jefe de Estado ruso.""},{""body-text"":""El presidente ruso señaló que el Gobierno ruso también está trabajando en la ampliación de la capacidad de las autopistas, el jefe de Estado comunicó que hablaría con los jefes de otras nuevas regiones sobre estos temas.""},{""body-text"":""Aparte del encuentro con Pushilin este 6 de abril, Putin mantuvo reuniones con los jefes interinos de la república de Lugansk y Leonid Pásechnik, así como con los de las provincias de Jersón y Zaporozhie, Evgueni Balitski y Vladímir Saldo para abordar los problemas pertinentes de las nuevas regiones rusas.""},{""body-text"":""En particular, se abordó la situación de seguridad en la república de Donetsk, la creación de órganos ejecutivos federales en la república de Lugansk, la gasificación y construcción de un agroclúster en la provincia de Jersón, así como el desarrollo de la infraestructura de transporte en la región de Zaporozhie.""},{""body-text"":""Rusia continúa desde el 24 de febrero del año pasado la operación militar especial en Ucrania. Según el presidente ruso, Vladímir Putin, el objetivo es la desmilitarización y la desnazificación del país vecino.""},{""body-text"":""Ambas repúblicas de Donbás, así como las provincias de Jersón y Zaporozhie, se adhirieron a Rusia a finales de septiembre pasado tras celebrar sendos referendos de autodeterminación.""}]","[{""quote-text"":""\""Ferrocarriles. Hay que hacer un par de conexiones, quizá incluso tres, entre las vías existentes. Y será además una muy buena oportunidad para proporcionar la cantidad necesaria de tráfico de mercancías y de pasajeros\"", enfatizó.""}]",11:51 GMT 06.04.2023
1681434093-49,https://sputniknews.lat/racion-rus-d-dsmilitrizcion-y-dsnzificcion-d-ucrni/,Xi Jinping confía en que visita de Macron a China dará nuevo impulso a contactos con la UE6 de abril46,https://sputniknews.lat/20230406/xi-jinping-confia-en-que-visita-de-macron-a-china-dara-nuevo-impulso-a-contactos-con-la-ue-1137803892.html,Xi Jinping confía en que visita de Macron a China dará nuevo impulso a contactos con la UE,"PEKÍN (Sputnik) — El presidente chino, Xi Jinping, durante una reunión con su homólogo francés, Emmanuel Macron, en Pekín, expresó su confianza en que la visita del líder francés dará un nuevo impulso al desarrollo de las relaciones entre China y la Unión Europea (UE), informó la Televisión Central de China.","[{""body-text"":""Saludó a Macron que visitó China por primera vez en más de tres años, y constató la tendencia positiva y de desarrollo en las relaciones chino-francesas.""},{""body-text"":""\""El mundo actual está experimentando un profundo cambio histórico y China y Francia, como miembros permanentes del Consejo de Seguridad de la ONU, grandes potencias con tradición de independencia y firmes partidarias de la multipolaridad y la democratización de las relaciones internacionales, tienen la capacidad y la responsabilidad de superar las diferencias y limitaciones\"", agregó el mandatario chino.""},{""body-text"":""China y Francia se muestran dispuestos a cooperar para llamar a la comunidad internacional a la contención en la cuestión ucraniana, afirmó Xi Jinping.""},{""body-text"":""En este contexto, Xi reiteró que Pekín y París instan a la comunidad internacional a reanudar las negociaciones de paz lo antes posible y a \""tomar en cuenta los intereses de seguridad de todas las partes en conformidad con los objetivos y principios de la Carta de la ONU\"".""},{""body-text"":""Además, el líder chino llamó a trabajar juntos para superar los efectos secundarios de la crisis ucraniana en las esferas de alimentación, energía, transporte y otras, y mitigar el impacto negativo de las hostilidades en Ucrania para los países en desarrollo.""},{""body-text"":""El 5 de abril, el líder francés llegó a China acompañado por la jefa de la Comisión Europea, Ursula von der Leyen, en una visita que durará hasta el 8 de abril.""},{""body-text"":""China impulsará la colaboración con Francia en materia espacial y energía nuclear, aseguró el presidente del gigante asiático, Xi Jinping, al concluir las conversaciones con su par galo, Emmanuel Macron, en Pekín.""},{""body-text"":""Xi destacó que las dos naciones se comprometieron también a fomentar la colaboración en el desarrollo ecológico y las innovaciones tecnológicas, en particular en la construcción conjunta de un centro libre de carbono y la preparación de personal altamente cualificado.""},{""body-text"":""El presidente chino subrayó que los dos países trabajarán para garantizar un clima empresarial justo y sin discriminación para las empresas.""},{""body-text"":""Xi se abstuvo de mencionar el reciente veto francés a la popular aplicación china TikTok de la empresa ByteDance.""}]","[{""quote-text"":""\""Estoy seguro de que esta visita también dará un nuevo impulso al desarrollo de las relaciones entre China y la UE\"", expresó el mandatario chino.""}]",12:17 GMT 06.04.2023
1681434096-50,https://sputniknews.lat/racion-rus-d-dsmilitrizcion-y-dsnzificcion-d-ucrni/,El Reino Unido entrena a más de 10.000 militares ucranianos6 de abril71,https://sputniknews.lat/20230406/el-reino-unido-entrena-a-mas-de-10000-militares-ucranianos-1137820141.html,El Reino Unido entrena a más de 10.000 militares ucranianos,"MOSCÚ (Sputnik) — Más de 10.000 militares ucranianos fueron entrenados en el territorio del Reino Unido en el marco de la operación Interflex, informó el Ministerio de Defensa británico.","[{""body-text"":""Además, el ente destacó que planea entrenar a un total de 20.000 militares ucranianos en 2023.""},{""body-text"":""Rusia lanzó la operación militar especial en Ucrania en respuesta a la solicitud de las Repúblicas Populares de Donetsk y Lugansk, previamente reconocidas por Moscú como Estados soberanos, para que se les preste ayuda frente al genocidio por parte de Kiev.""},{""body-text"":""Numerosos países condenaron esta operación militar y apoyan a Kiev con suministros de armas, donaciones, ayuda humanitaria y sanciones contra Moscú. Rusia envió notas de protesta a todos los países que suministran armas al país vecino. El ministro de Asuntos Exteriores ruso, Serguéi Lavrov, advirtió que cualquier cargamento con armas para Kiev se convertirá en un blanco legítimo para las Fuerzas Armadas rusas.""}]",[],17:19 GMT 06.04.2023
1681434099-51,https://sputniknews.lat/racion-rus-d-dsmilitrizcion-y-dsnzificcion-d-ucrni/,Internacional,https://sputniknews.lat/mundo/,null,null,[],[],null
1681434102-52,https://sputniknews.lat/racion-rus-d-dsmilitrizcion-y-dsnzificcion-d-ucrni/,,https://sputniknews.lat/20230406/china-pide-crear-condiciones-para-unas-conversaciones-de-paz-entre-rusia-y-ucrania-1137823890.html,China pide crear condiciones para unas conversaciones de paz entre Rusia y Ucrania,"PEKÍN (Sputnik) — China llama a todos los involucrados en el conflicto ucraniano a mantener la calma y crear conjuntamente las condiciones para las conversaciones de paz entre los bandos enfrentados, declaró el presidente chino, Xi Jinping, citado por el Ministerio de Exteriores de su país.","[{""body-text"":""Xi subrayó que la prioridad en estos momentos es \""promover el alto el fuego y el cese de la guerra, y contrarrestar el avivamiento y la complicación del problema\"". El líder chino también enfatizó que la crisis ucraniana no es un asunto entre China y la Unión Europea, y que Pekín seguirá desempeñando un papel activo en la facilitación de las conversaciones de paz.""},{""body-text"":""Aseguró que China apoya a Europa en la presentación de ideas y planes para una solución política a la crisis ucraniana basada en sus propios intereses fundamentales y a largo plazo.""},{""body-text"":""Más temprano, Xi Jinping afirmó, durante las conversaciones bilaterales con Macron, que no existe una \""cura milagrosa\"" para la crisis ucraniana, y que las partes deben crear las condiciones para poner fin al conflicto e iniciar conversaciones de paz mediante poniendo las bases de la confianza mutua.""},{""body-text"":""Desde el 24 de febrero de 2022 Rusia continúa con su operación militar especial en Ucrania alegando que las repúblicas de Donetsk y Lugansk —inicialmente reconocidas por Moscú como Estados soberanos y en septiembre pasado incorporadas al territorio ruso tras sendos referendos— necesitaban ayuda, como lo denunciaban ellas mismas, frente al genocidio por parte de Kiev.""},{""body-text"":""Uno de los objetivos fundamentales de la operación el presidente Putin lo definió como la desmilitarización y desnazificación de Ucrania.""}]",[],18:21 GMT 06.04.2023
1681434105-53,https://sputniknews.lat/racion-rus-d-dsmilitrizcion-y-dsnzificcion-d-ucrni/,Lugansk reporta tres muertos y un herido tras ataque ucraniano6 de abril58,https://sputniknews.lat/20230406/lugansk-reporta-tres-muertos-y-un-herido-tras-ataque-ucraniano-1137829780.html,Lugansk reporta tres muertos y un herido tras ataque ucraniano,"LUGANSK (Sputnik) — Al menos tres civiles fallecieron y uno sufrió heridas por el bombardeo de las tropas ucranianas a la ciudad de Lisichansk, en la República Popular de Lugansk (RPL), informó la representación de la república en el centro conjunto de control y coordinación de los asuntos relativos a los crímenes de guerra de Ucrania.","[{""body-text"":""\""Tres civiles murieron, una persona resultó herida, un autobús de pasajeros resultó dañado\"", dice el comunicado en la cuenta de Telegram.""},{""body-text"":""Agrega que \""formaciones armadas de Ucrania dispararon contra una estación de autobuses en la localidad de Lisichansk con un cañón de artillería de 155 milímetros\"".""},{""body-text"":""Las repúblicas de Donetsk y Lugansk se independizaron de Ucrania en mayo de 2014 debido a su desacuerdo con las nuevas autoridades que resultaron del golpe de Estado producido en Kiev en febrero de ese mismo año.""},{""body-text"":""Ambas repúblicas de Donbás, así como las provincias de Jersón y Zaporizhzhia, se adhirieron a Rusia a finales de septiembre pasado tras celebrar sendos referendos en los que el 'sí' ganó por mayoría abrumadora.""}]",[],22:28 GMT 06.04.2023
1681434109-54,https://sputniknews.lat/racion-rus-d-dsmilitrizcion-y-dsnzificcion-d-ucrni/,Alcalde de la ciudad ucraniana de Leópolis prohíbe la Iglesia ortodoxa canónica7 de abril63,https://sputniknews.lat/20230407/alcalde-de-la-ciudad-ucraniana-de-leopolis-prohibe-la-iglesia-ortodoxa-canonica-1137836504.html,Alcalde de la ciudad ucraniana de Leópolis prohíbe la Iglesia ortodoxa canónica,"El alcalde de la ciudad ucraniana de Leópolis, Andréi Sadovói, declaró el 6 de abril que la Iglesia ortodoxa ucraniana canónica (UOC) ya no existe en su ciudad.","[{""body-text"":""\""En dos días hemos puesto fin a la historia del Patriarcado de Moscú en nuestra ciudad\"", escribió Sadovói en su canal de Telegram.""},{""body-text"":""Las autoridades locales terminaron de demoler la iglesia de San Vladímir, que ya había sido destrozada por nacionalistas ucranianos. Asimismo, entregaron la Iglesia de San Jorge a la Iglesia ortodoxa de Ucrania cismática, respaldada por el Gobierno de Volodímir Zelenski.""},{""body-text"":""La Iglesia ortodoxa de Ucrania ha dependido históricamente de la rusa. Sadovói utilizó el término \""Patriarcado de Moscú\"" para referirse a la Iglesia ortodoxa canónica.""},{""body-text"":""El régimen de Kiev, por su parte, acusa a la Iglesia canónica ortodoxa de estar a favor de Rusia y de ser una amenaza potencial para la seguridad y la espiritualidad del país, con todo y que la Iglesia se declaró independiente de Moscú y ha condenado la operación militar especial rusa en Ucrania.""},{""body-text"":""Incluso, a principios de abril, la Policía ucraniana acordonó el Monasterio de las Cuevas de Kiev, una de las sedes eclesiásticas más antiguas y prestigiosas de Ucrania. Su dirigente fue puesto bajo arresto domiciliario por dos meses bajo sospecha de cooperación con Rusia.""},{""body-text"":""El 2 de abril, la portavoz del Ministerio de Relaciones Exteriores de Rusia, María Zajárova, criticó el silencio de Occidente ante lo que calificó como una violación contra la Iglesia ortodoxa en Ucrania.""},{""body-text"":""El  10 de marzo, el museo estatal ucraniano, que ocupa una parte de los edificios del Monasterio de las Cuevas de Kiev, exigió que los monjes de la Iglesia ortodoxa ucraniana canónica abandonaran sus inmuebles antes del 29 de marzo.""},{""body-text"":""Anteriormente, se informó que un grupo de trabajo interdepartamental de Ucrania, instituido para preparar propuestas sobre la organización de tareas relacionadas con las organizaciones religiosas, llegó a la conclusión de que el monasterio infringió cláusulas del contrato sobre el uso de la propiedad estatal. Sin embargo, los detalles de las violaciones no fueron revelados.""},{""body-text"":""Más tarde, el ministro de Cultura de Ucrania, Alexandr Tkachenko, comunicó que los monjes de la Iglesia ortodoxa Ucraniana canónica podrían seguir en el Monasterio de las Cuevas si aceptan el cisma.""},{""body-text"":""El Patriarca de Moscú y toda Rusia, Kiril, se dirigió el 11 de marzo a los líderes religiosos y figuras internacionales con un mensaje sobre la situación en torno al Monasterio de las Cuevas de Kiev, en el que tildó de represivos los objetivos de los funcionarios ucranianos que expulsan a los monjes.""},{""body-text"":""Desde la Organización de las Naciones Unidas (ONU) han instado a Kiev a terminar con la discriminación de la Iglesia ortodoxa ucraniana.""}]",[],04:31 GMT 07.04.2023
1681434112-55,https://sputniknews.lat/racion-rus-d-dsmilitrizcion-y-dsnzificcion-d-ucrni/,El FSB ruso detiene a un agente ucraniano y su asesor por espionaje en la provincia de Jersón7 de abril115,https://sputniknews.lat/20230407/rusia-detiene-a-un-agente-ucraniano-y-su-asesor-por-espionaje-en-la-provincia-de-jerson-1137841866.html,El FSB ruso detiene a un agente ucraniano y su asesor por espionaje en la provincia de Jersón,"MOSCÚ (Sputnik) — Un agente ucraniano y su asesor fueron detenidos por espiar el número de las Fuerzas Armadas rusas en la provincia de Jersón, informó el Servicio Federal de Seguridad de Rusia (FSB).","[{""body-text"":""La nota indica que los detenidos utilizaron a los mensajeros para enviar los datos sobre las rutas y los tipos de equipos militares utilizados en la operación especial militar, así como sus coordenadas a los empleados del Servicio de Seguridad de Ucrania.""},{""body-text"":""Por su parte, según el texto, el Servicio de Seguridad ucraniano transfería esta información a las formaciones paramilitares de Ucrania \""con el fin de corregir los ataques de artillería, misiles y bombas contra las posiciones de las Fuerzas Armadas de Rusia\"".""},{""body-text"":""\""Respecto a los ciudadanos detenidos ucranianos se iniciaron casos penales en virtud del artículo 276 del Código Penal de Rusia [Espionaje], se eligió una medida cautelar en forma de detención. El artículo prevé una pena de hasta 20 años de prisión\"", agregó el FSB.""},{""body-text"":""Según un video difundido por el servicio ruso, ambos detenidos se declararon culpables de enviar datos correspondientes a la parte ucraniana.""},{""body-text"":""El presidente ruso, Vladímir Putin, anunció en la madrugada del 24 de febrero de 2022 el lanzamiento de una operación militar especial en Ucrania para defender las repúblicas populares de Donetsk y Lugansk, previamente reconocidas por Moscú como Estados soberanos, frente al genocidio por parte de Kiev.""},{""body-text"":""Numerosos países condenaron las acciones de Rusia y apoyan a Kiev con suministros de armas, donaciones, ayuda humanitaria y sanciones contra Moscú.""}]",[],07:14 GMT 07.04.2023
