link_href,title,date,formatted_text,China,United States,LIO,France,Germany,India,Iran,NIO,European Union,Russia,Ukraine,United Kingdom,Donbass,Taiwan,Poland,Baltic States,Japan
https://sputniknews.lat/20220819/el-vicepresidente-del-bundestag-urge-a-abrir-temporalmente-el-gasoducto-nord-stream-2-1129560591.html,El vicepresidente del Bundestag urge a abrir el gasoducto Nord Stream 2,07:04 GMT 19.08.2022," el político destacó también que el gas no se hace malo o bueno en función del medio por el que se suministra al país con ello asegurar que la gente no pase frío en invierno y que la industria no sufra daños graves a juicio de kubicki debe ser la máxima prioridad para el gobierno federal una vez que los depósitos de almacenamiento de gas estén llenos podremos cerrar nuevamente nord stream  y también los otros gasoductos una vez que seamos independientes pero aún no hemos llegado a eso enfatizó el vicetitular del bundestag el pasado  de julio el grupo ruso gazprom paró por razones técnicas una segunda turbina en una estación de bombeo de nord stream  (ns1 lo que redujo el flujo de gas por esa tubería submarina que conecta a rusia con alemania hasta un  de la capacidad nominal frente al nivel del  que se mantenía desde mediados de junio el segundo gasoducto submarino nord stream  (ns2 quedó paralizado en la fase de certificación debido a las medidas restrictivas que occidente impuso a rusia en relación con la crisis en ucrania el índice de precios de producción industrial (ppi de alemania registró en julio pasado una subida récord del ,2 anual y del ,3 con respecto a junio de  informó la oficina federal de estadística (destatis la subida del ppi con respecto a julio de  se debe ante todo al encarecimiento de la energía en su conjunto los precios de la energía subieron un ,0 en comparación con julio de  y un ,7 con respecto a junio de  el mayor incremento anual del ,8 se registró en el precio del gas natural seguido por el de la electricidad que subió un ,4 en comparación con junio de  el gas natural se encareció un ,8 también se observó una subida considerable en los precios de bienes intermedios 19,1 bienes de equipo 8,0 así como bienes de consumo duraderos y no duraderos 10,9 y +16,2 respectivamente ",NO,NO,NO,NO,YES,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO
https://sputniknews.lat/20220819/indonesia-rechaza-apoyar-la-iniciativa-de-eeuu-de-poner-un-tope-al-precio-de-petroleo-ruso-1129560990.html,Indonesia rechaza apoyar la iniciativa de EEUU de poner un tope al precio de petróleo ruso,07:42 GMT 19.08.2022, hizo esta declaración en contexto de la iniciativa de estados unidos y sus aliados de poner un tope al precio del petróleo ruso esta medida según washington permitirá a moscú suministrar más petróleo al mercado aunque reducirá sus ingresos el plan ya fue pre aprobado por los líderes del g7 (alemania canadá francia eeuu italia japón y reino unido a inicios de junio el  de julio el comité de representantes permanentes de la ue (coreper aprobó el séptimo paquete de sanciones a rusia por su operación militar en ucrania de desmilitarización y desnazificación de ucrania el presidente de rusia vladímir putin declaró que la política de contención de rusia forma parte de la estrategia occidental a largo plazo y aseguró que las sanciones hicieron un serio daño a toda la economía mundial ,NO,YES,NO,YES,YES,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,YES
https://sputniknews.lat/20220819/el-jefe-de-la-duma-rusa-eeuu-sacrifica-la-prosperidad-de-europa-intentando-mantener-su-poder-1129562850.html,El jefe de la Duma rusa: EEUU sacrifica la prosperidad de Europa intentando mantener su poder,09:08 GMT 19.08.2022," indicó que washington lleva a europa al hambre al frío y al aislamiento precisando que la inflación en la zona euro ya alcanzó su máximo histórico del ,9 además indicó que el calor anormal que golpeó a europa afectó mucho a su agricultura disminuyendo la cosecha en un  en comparación con el año pasado también constató que los países europeos se enfrentan a una falta de electricidad que elevó el precio seis veces en un año en este contexto subrayó que todas las decisiones de rechazar a los productos energéticos rusos y a la cooperación económica con rusia también fueron tomadas bajo la presión de eeuu ",NO,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO
https://sputniknews.lat/20220819/artesanos-piden-a-scholz-no-inmolar-alemania-por-ucrania-y-cancelar-sanciones-antirrusas-1129571551.html,Artesanos piden a Scholz no inmolar Alemania por Ucrania y cancelar sanciones antirrusas,13:56 GMT 19.08.2022, los que pusieron sus firmas al pie de esa carta señalan que los precios se dispararon en el país por los sucesos en ucrania y surge la amenaza de que a los ciudadanos de a pie les falten los medios de subsistencia dentro de poco lo cual afectaría el trabajo de las cooperativas acaso quiere usted convertirse en un canciller que llevó alemania a la ruina ¿de veras quiere inmolar a su país en aras de ucrania preguntan ellos los artesanos ven a ucrania como un país totalmente corrupto que ocupa el renglón  en el ranking de corrupción que elabora transparency international no se puede hablar en absoluto de ucrania como de un intachable estado democrático ¿quiere usted arriesgar a alemania en aras de un país así dicen los representantes de la asociación exigieron cancelar inmediatamente las sanciones impuestas contra rusia e iniciar negociaciones diplomáticas tras el comienzo de la operación especial rusa de desmilitarización y desnazificación de ucrania occidente intensificó su presión sobre moscú usando sanciones así como empezó a suministrar armas a kiev muchos países anunciaron el bloqueo de los activos rusos y empezaron a buscar métodos que permitan renunciar a los portadores de energía procedentes de rusia tales medidas derivaron en problemas para europa y eeuu provocaron el aumento de los precios de los alimentos y el combustible moscú declaró en más de una ocasión que la federación de rusia resistirá la presión de las sanciones ,NO,YES,NO,NO,YES,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO
https://sputniknews.lat/20220819/guterres-insta-a-apoyar-suministros-de-alimentos-rusos-a-mercados-internacionales-1129571752.html,Guterres insta a apoyar suministros de alimentos rusos a mercados internacionales,14:04 GMT 19.08.2022, las exportaciones de una cantidad grande de alimentos y fertilizantes de ucrania y rusia es fundamental para estabilizar ulteriormente los mercados de bienes y disminuir los precios dijo guterres agregó que lo que vemos aquí en odesa es solo una parte notable de la decisión la otra parte muy importante que defendemos está relacionada con un acceso no obstaculizado a los mercados internacionales de alimentos y fertilizantes rusos que no se encuentran bajo las sanciones guterres también comentó su visita al puerto de odesa de donde salen los barcos con el grano ucraniano es muy emocionante para mí ver que el grano está cargando de nuevo en barcos en odesa tuiteó opinó que este buque también lleva una esperanza para la gente y los países más vulnerables del mundo guterres se encuentra de visita en ucrania con paradas en leópolis y odesa el  de julio rusia turquía y la organización de las naciones unidas (onu firmaron un acuerdo que busca desbloquear la exportación de grano y fertilizantes de ucrania en medio de las hostilidades los representantes del gobierno ucraniano firmaron un documento similar con ankara y representantes de la onu además rusia firmó con la onu un memorando para contribuir a la exportación de fertilizantes y productos agrícolas rusos a los mercados internacionales el problema de seguridad derivado de los ataques a la central nuclear de la ciudad ucraniana de zaporiyia (este se resolvería si se desmilitariza el área alrededor de la instalación como propone la organización de las naciones unidas (onu dijo este viernes el secretario general del organismo antónio guterres el jerarca agregó que la electricidad producida por la central es ucraniana y es necesaria para ayudar a satisfacer las necesidades energéticas del país especialmente durante el invierno este  de agosto el presidente de rusia vladímir putin indicó que el bombardeo sistemático del territorio de la central nuclear de zaporiyia por parte de las fuerzas armadas de ucrania crea riesgos de una catástrofe a gran escala la central nuclear de zaporiyia la más grande de europa se encuentra a las afueras de la ciudad de energodar desde inicios de agosto las tropas ucranianas han intensificado los ataques sobre la zona moscú apunta a las amenazas de seguridad provocadas por los bombardeos ucranianos y llama a eeuu la ue y el organismo internacional de energía atómica (oiea a presionar a kiev para que se detengan los ataques rusia lanzó una operación militar en ucrania el  de febrero para proteger a las personas que han sido sometidas a abusos al genocidio del régimen de kiev durante ocho años según el presidente vladímir putin su objetivo es desmilitarizar y desnazificar a ucrania y llevar a juicio a todos los criminales de guerra responsables de sangrientos crímenes contra la población civil en donbás ,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,YES,NO,NO,NO,NO
https://sputniknews.lat/20220819/gazprom-detendra-completamente-el-nord-stream-durante-3-dias-1129574428.html,Gazprom detendrá completamente el Nord Stream durante 3 días,16:08 GMT 19.08.2022," el .08.2022 la única unidad compresora de gas operativa trent  se apagará durante tres días para el mantenimiento preventivo especificó gazprom en un comunicado en su canal de telegram el conjunto de trabajos de mantenimiento en el marco del contrato de mantenimiento existente se llevará a cabo conjuntamente con los especialistas de siemens señala gazprom los precios bursátiles del gas europeo se disparan por encima de los .700 dólares por primera vez desde marzo tras las noticias del nord stream los contratos de futuros para el suministro de gas en septiembre (según el índice del mayor hub europeo ttf tras el anuncio saltaron un ,9 a unos .716 dólares corrigiéndose ligeramente al cierre hasta los .672 dólares o un aumento del ,2 la dinámica de las cotizaciones se basa en el precio de liquidación del día anterior $2.516,9 ",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
https://sputniknews.lat/20220819/pese-a-politica-de-alejamiento-alemania-se-vuelve-mas-dependiente-de-china-1129576354.html,"Pese a su política de alejamiento, Alemania se vuelve más dependiente de China",18:40 GMT 19.08.2022, las inversiones alemanas en china entre enero y junio alcanzaron los .000 millones de euros frente a los .200 millones alcanzados en el semestre anterior mientras que las exportaciones alemanas a china han disminuido de manera significativa de modo que según un análisis el instituto económico alemán la relación económica entre ambos países es asimétrica especificó el autor de la investigación juergen matthes citado por reuters el analista advirtió que esta dependencia económica de berlín a pekín genera un problema político porque la posición del gigante asiático ante el conflicto en ucrania y la situación en taiwán coloca bajo escrutinio mundial los negocios alemanes involucrados con la potencia económica matthes consideró erróneo el robustecimiento de la dependencia económica alemana ante china además el análisis del instituto económico alemán identificó que el déficit comercial de alemania saltó a casi .000 millones de euros en la primera mitad del  la institución recomendó reducir los incentivos de negocios con china para transformar esta tendencia y multiplicar el comercio con otros mercados emergentes particularmente en asia juergen matthes advirtió que las posibles sanciones de occidente contra pekín ante una eventual agudización por ejemplo del conflicto taiwanés podrían amenazar particularmente a la economía alemana y exponer a compañías a la bancarrota ,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO
https://sputniknews.lat/20220819/se-han-normalizado-las-exportaciones-a-rusia-segun-camara-paraguaya-de-la-carne-1129591736.html,"""Se han normalizado"" las exportaciones a Rusia, según la Cámara Paraguaya de la Carne",23:35 GMT 19.08.2022, el gerente general de la cámara paraguaya de la carne daniel burt comentó a medios locales el exponencial crecimiento y normalización de las exportaciones de carne de res a rusia luego de meses de incertidumbre económica a partir de las sanciones económicas impuestas por occidente tras el inicio de la operación especial rusa en ucrania los productores ganaderos agrupados en la cámara paraguaya de la carne informaron ventas desde el país sudamericano a rusia por alrededor de  millones de dólares en lo que va de  convirtiendo al país euroasiático en el segundo comprador más importante de carne bovina paraguaya después de chile si bien durante los primeros meses de la operación especial las sanciones bancarias y las suspensiones de envíos marítimos a rusia tuvieron un impacto en las exportaciones paraguayas actualmente se normalizó la situación y se recuperaron bastante las compras afirmó burt al medio local abc burt explicó que rusia es el segundo país que más carne paraguaya compra por detrás de chile adquiriendo alrededor de un  de toda la carne que exporta paraguay asimismo destacó que en los dos primeros meses de este año se exportaron a rusia un total de  millones de dólares casi  más que en enero y febrero de  cuando se vendió carne al país eslavo por un valor de  millones de dólares hasta el mes de julio de  paraguay ha vendido  millones de dólares en carne a rusia según fuentes del servicio nacional de calidad y salud animal (senacsa del paraguay rusia importó desde paraguay alrededor de .311 toneladas de carne bovina lo que representa un  del total de las exportaciones del mercado paraguayo siendo solo superado por chile que compró .504 toneladas por  millones de dólares en lo que va de  ,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO
https://sputniknews.lat/20220820/proyecto-de-gasoducto-de-espana-a-francia-aumenta-tensiones-en-plena-crisis-energetica-1129592708.html,El proyecto de gasoducto de España a Francia aumenta las tensiones en plena crisis energética,01:17 GMT 20.08.2022, el proyecto de gasoducto midcat conectaría a españa con francia a través de cataluña con miras a duplicar la capacidad de transmisión del combustible entre ambos países sin embargo tras ser iniciada en  la obra está detenida desde  ante la coyuntura actual madrid retomó el impulso al proyecto bajo el argumento de que permitiría mejorar el abasto de gas a países europeos desde la península ibérica en un escenario donde españa se ha visto menos afectada debido a su enlace estratégico con argelia país ubicado en el norte de frica actualmente el gasoducto medgaz comunica la costa de argelia con españa en un escenario donde el país africano aporta el  del gas consumido en territorio español no obstante el entusiasmo de madrid se ha visto desacelerado por el presidente francés emmanuel macron quien estimó que retomar el proyecto demoraría demasiado como para ser una alternativa eficaz ante la situación energética actual además de socavar la agenda climática europea mientras que la vicepresidenta tercera del gobierno y ministra de transición ecológica y reto demográfico teresa ribera dijo la semana pasada que el gasoducto podría estar operativo en tan solo siete u ocho meses en cambio parís perfila construir terminales marítimas para abastecer a europa de gas natural mediante buques del golfo pérsico o estados unidos bajo el criterio de que estos puertos son más baratos de construir y más rápidos de poner en operación en tanto el partido izquierdista español podemos también emitió reservas al proyecto del gasoducto español bajo el argumento de que es en realidad una estrategia dictada desde alemania además de que no se ha esclarecido con qué fondos se pagaría la construcción de la obra podemos declaró que entiende el uso político que se le dará al gas en europa durante el invierno pero llamó a estudiar las ventajas y desventajas de una obra de infraestructura como el gasoducto que uniría a españa con francia ante las dificultades que rodean al proyecto también se estudia la posibilidad de construir un gasoducto submarino que enlace a españa con italia la empresa italiana snam inició un estudio de viabilidad que podría funcionar como alternativa ante el midcat ,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
https://sputniknews.lat/20220821/la-onu-advierte-de-una-crisis-alimentaria-si-siguen-las-trabas-a-los-fertilizantes-rusos-1129601297.html,"La ONU advierte de una crisis alimentaria si siguen las ""trabas"" a los fertilizantes rusos",03:14 GMT 21.08.2022, casi seis meses después del estallido del conflicto en ucrania la onu admite que las sanciones impuestas a moscú desde occidente son un golpe duro para los mercados internacionales guterres advirtió que si no hay fertilizantes en  puede que no haya suficientes alimentos en  sacar más alimentos y fertilizantes de ucrania y rusia es esencial para calmar los mercados y bajar los precios para los consumidores las declaraciones de guterres se dan días después de que visitara el oeste de ucrania y se reuniera con el presidente ucraniano volodímir zelenski y el presidente turco recep tayyip erdogan el secretario general de la onu dijo que una de las principales preocupaciones del organismo que encabeza es la inseguridad alimentaria a causa de las tensiones entre kiev y moscú que comenzaron el  de febrero pasado cuando el presidente ruso vladímir putin ordenó una operación militar especial desde el puerto de odesa guterres insistió en que los fertilizantes y otros productos agrícolas rusos se siguen enfrentando a obstáculos por lo cual no ha sido posible satisfacer la demanda mientras occidente sigue sancionando a rusia el país gobernado por putin ha visto crecer en  la exportación de sus fertilizantes a china según datos del representante comercial ruso en pekín alexéi dajnovski en cuanto a las entregas de girasol y colza indicó que aumentaron un  y  respectivamente los chinos por supuesto están interesados en el suministro de una amplia gama de productos rusos tanto agrícolas como fertilizantes se han pronunciado al respecto más de una vez comentó el funcionario ,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO
https://sputniknews.lat/20220821/le-desindustrializacion-el-peligro-que-acecha-a-alemania-por-la-falta-del-gas-ruso-1129617119.html,La desindustrialización: el peligro que acecha a Alemania por la crisis energética,22:00 GMT 21.08.2022," la noticia dada a conocer por la compañía rusa gazprom sobre la suspensión temporal de operaciones del gasoducto nord stream ,que pasa por alemania y que distribuye combustible por europa central ha levantado las alarmas nuevamente en el país gobernado por olaf scholz ante el alza de los precios del mercado energético los precios de producción —que constituyen un indicador adelantado de la inflación se incrementaron ,2 en este año la mayor alza desde  según reconoció el propio gobierno alemán la percepción entre la ciudadanía también es negativa el centro para la investigación económica europea dio a conocer su famoso indicador zew —que mide la confianza en la economía y los mercados y la conclusión es desalentadora los alemanes no confían en el progreso económico de su nación de hecho la percepción de confianza económica cayó a -55,3 su peor nivel desde  cuando la crisis financiera mundial golpeó a todo el mundo en junio pasado la inflación alemana llegó a ,9 su nivel más alto desde hace  años la tasa de inflación alcanzó un máximo histórico por tercer mes consecutivo desde la reunificación alemana dijo entonces georg thiel presidente de destatis atribuyendo el problema al alza de precios de la energía y los alimentos raíz del conflicto en ucrania una tasa de inflación similarmente alta se registró por última vez en el antiguo territorio de la república federal en invierno de  y  cuando los precios del petróleo aumentaron considerablemente como consecuencia de la primera crisis del petróleo concluyó el funcionario alemán ",NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO
https://sputniknews.lat/20220822/esto-es-lo-que-ofrece-afganistan-a-cambio-de-petroleo-ruso-1129618660.html,Esto es lo que ofrece Afganistán a cambio de petróleo ruso,01:22 GMT 22.08.2022, con el objetivo de fortalecer su economía tras  años de ocupación estadounidense kabul desea expandir sus horizontes comerciales y valerse de la que ellos consideran una nación amiga rusia el ministro de industria y comercio de afganistán noureddin azizi aseguró que su país está listo para vender a moscú grandes cantidades de minerales frutos secos pasas y hierbas medicinales a cambio de petróleo y otros combustibles el gobierno afgano no considera que el conflicto en ucrania sea un impedimento para que kabul y moscú fortalezcan sus relaciones comerciales de hecho comentó que la intención es que las empresas rusas participen en los yacimientos de litio del país asiático afganistán y rusia tienen experiencia histórica en el comercio de trueque mutuo nos gustaría concentrarnos en el suministro de productos alimenticios y otros productos esenciales incluidos los derivados del petróleo y estamos consultando con nuestros socios rusos indicó azizi quien cree que este año podría firmarse un acuerdo bilateral en agosto de  el presidente estadounidense joe biden dio uno de los anuncios más polémicos de su mandato estados unidos se retiraría de afganistán tras  años seguidos de acciones militares el compromiso ya había sido firmado por donald trump años atrás pero el problema como tal no fue la retirada sino la forma en cómo se hizo precipitada desorganizada y poco estratégica la retirada estadounidense que se concretó en solo  días dio pie a que los talibanes tomaran el poder de afganistán nuevamente e incluso provocaran la huida del expresidente ashraf ghani dejando a la sociedad en manos de un grupo que es considerado terrorista por varios países y organismos internacionales y es que a un año de aquella decisión la nación de mayoría islámica se encuentra sumida en una profunda crisis económica política y social es increíble que un presidente de estados unidos no pueda medir las consecuencias de una retirada tan precipitada todo lo que invirtió washington desde el ataque a las torres gemelas se fue por la borda se metieron a afganistán para arreglar cuentas pero en realidad fue un desastre no solo desde la perspectiva económica sino geopolítica de su estadía creer que los talibanes iban a modificar su comportamiento resulta hasta cierto punto de vista muy absurdo aseguró a sputnik fausto pretelin internacionalista y exinvestigador en el departamento de estudios internacionales del instituto tecnológico autónomo de méxico (itam ,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO
https://sputniknews.lat/20220822/los-precios-bursatiles-del-gas-europeo-superan-los-2800-dolares-por-primera-vez-desde-marzo-1129621768.html,Los precios del gas europeo superan los 3.000 dólares por primera vez desde marzo,06:56 GMT 22.08.2022," el  de agosto gazprom anunció que el transporte de gas a través de nord stream se suspenderá durante tres días del  de agosto al  de septiembre debido al mantenimiento previsto de la única unidad de compresión de gas (gcu operativa en la estación de compresión de portóvaya (cs los contratos de futuros para el suministro de gas para septiembre (según el índice ttf del mayor centro de distribución de europa se dispararon casi un  el  de agosto por la noche por encima de los .700 dólares tras el anuncio el coste del gas en europa batió un récord histórico el pasado  de marzo con un aumento del  el precio alcanzó los .892 dólares por .000 metros cúbicos tras la introducción de sanciones antirrusas y declaraciones de los políticos sobre el rechazo de las materias primas rusas los contratos de futuros de gas de septiembre (por ttf el mayor índice de centros de distribución de europa abrieron la negociación a .766,5 dólares 9 a las   hora de moscú los precios subieron un ,7 hasta los .862 dólares la dinámica de las cotizaciones se basa en el precio estimado del día anterior .538,8 dólares desde el  de julio el gasoducto nord stream funciona al  de su capacidad máxima debido a la parada de varias turbinas de gas una de ellas —fabricada en canadá por siemens energy fue enviada a montreal para su reparación debido a las sanciones de ottawa contra moscú el fabricante se negó inicialmente a devolver el equipo reparado a alemania pero tras numerosas peticiones de berlín accedió devolverlo el  de julio gazprom anunció la parada forzosa de otro motor de turbina de gas en la estación de compresores de portóvaya debido al fin del intervalo de revisión antes de la misma es así que solo queda una turbina en funcionamiento mientras tanto desde la propia alemani son cada vez más las voces que instan a las autoridades a levantar las restricciones que golpean la seguridad energética europea a mediados de agosto el presidente de la comisión de energía del bundestag klaus ernst declaró eque ni la ciudadanía ni la industria alemanas sobrevivirán al invierno de  si no se levantan las sanciones energéticas contra rusia que no tomaron en cuenta acuerdos y contratos están generando un bache económico en sus palabras los llamados del gobierno alemán a la austeridad energética son puro cinismo cuando muchos ciudadanos no tienen otra opción días después el vicepresidente del parlamento alemán por el partido democrático libre (fdp wolfgang kubicki se pronunció a favor de una apertura inmediata del gasoducto nord stream  como solución temporal de cara al invierno ahora deberíamos abrir nord stream  cuanto antes para llenar nuestros depósitos de gas para el invierno dijo kubicki en una entrevista con el grupo mediático rnd ",NO,NO,NO,NO,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO
https://sputniknews.lat/20220822/ankara-es-la-capital-europea-donde-el-gas-sale-mas-barato-para-hogares-1129621954.html,Ankara es la capital europea donde el gas sale más barato para hogares,07:35 GMT 22.08.2022," el gas natural en la capital turca cuesta hoy ,68 liras 0,2647 por metro cúbico según el ndice de precios de energía en los hogares (hepi donde el gas sale más caro actualmente a €3,01 es en msterdam los hogares londinenses reciben este carburante a €1,96 el metro cúbico los berlineses €1,83 y los atenienses €1,82 según las previsiones la crisis se agravará durante el próximo invierno debido a la reducción del suministro desde rusia el pasado  de julio el grupo ruso gazprom paró por razones técnicas una segunda turbina en una estación de bombeo de nord stream  (ns1 lo que redujo el flujo de gas por esa tubería submarina que conecta a rusia con alemania hasta un  de la capacidad nominal frente al nivel del  que se mantenía desde mediados de junio del  de agosto al  de septiembre el trasiego del gas por el ns1 se suspenderá por completo debido al mantenimiento rutinario del único compresor operativo en la estación portóvaya a las afueras de san petersburgo el segundo gasoducto submarino nord stream  (ns2 quedó paralizado en la fase de certificación debido a las medidas restrictivas que occidente impuso a rusia en relación con la crisis en ucrania ",NO,NO,NO,NO,YES,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO
https://sputniknews.lat/20220822/scholz-confiesa-que-tan-a-menudo-se-ducha-mientras-las-autoridades-piden-banarse-poco-para-ahorrar-1129629959.html,Scholz confiesa qué tan a menudo se ducha mientras las autoridades piden bañarse poco para ahorrar,14:12 GMT 22.08.2022, scholz se dirigió a los ciudadanos en el marco de una jornada de puertas abiertas celebrada el  de agosto muchos alemanes hicieron preguntas al canciller y una de ellas fue relacionada con la frecuencia con que se duchaba olaf scholz el gobierno federal nos dio consejos sobre la frecuencia con la que hay que ducharse ¿y con qué frecuencia lo tomas preguntó la chica provocando risas de los presentes anteriormente el presidente de la agencia federal de redes alemana (bundesnetzagentur klaus muller declaró que la gente de este país europeo tendría que cuestionar la necesidad de ducharse diariamente georg friedrichs el director de la mayor empresa regional de gas de alemania gasag también instó a las personas a pasar menos tiempo en la ducha para reducir el consumo de energía a su vez el primer ministro de la región de baden württemberg winfried kretschmann anunció que lleva  años calentando el agua con energía solar y que solo calienta un salón de la casa también sugirió que los alemanes utilizaran un paño húmedo para asearse en lugar de ducharse mientras tanto el diario die welt observó que más de la mitad de la gente de alemania ya no puede ahorrar porque todo lo gastan en vivir por causa de la inflación el presidente de la asociación alemana de cajas de ahorro y giro (dsgv helmut schleweis afirmó que los analistas estiman que el  de los hogares pronto se verán obligados a utilizar todos o incluso más de sus ingresos exclusivamente para vivir prevemos que hasta el  de los hogares alemanes se verán obligados a utilizar todos sus ingresos disponibles o incluso más exclusivamente para los gastos de manutención cada mes debido a los importantes aumentos de precios explicó en la entrevista con el diario en otras palabras de los  millones de hogares de todo el país 24 millones se verán afectados ,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
https://sputniknews.lat/20220822/guyana-el-nuevo-pais-petrolero-que-podria-modificar-el-panorama-energetico-mundial-1129634914.html,Este pequeño país latinoamericano podría cambiar el panorama energético mundial,19:01 GMT 22.08.2022, las sanciones económicas impuestas desde occidente contra rusia uno de los principales productores y exportadores de petróleo y gas del mundo de acuerdo con la agencia internacional de energía (iea por sus siglas en inglés han impactado en el mercado petrolero y obligado a washington a buscar nuevas fuentes de abasto entre productores clave como venezuela méxico emiratos rabes unidos y arabia saudí pero un actor inesperado no solo se asoma en el panorama sino que podría ser protagonista del mercado energético mundial se trata de guyana nación independizada del reino unido apenas en  en su territorio se localizó un gran potencial para producir miles de millones de barriles de petróleo y se estima que en  el pequeño país caribeño produzca más crudo que estados unidos sputnik conversó con el académico de la facultad de ingeniería de la universidad autónoma de querétaro (uaq ngel balderas puga para profundizar los potenciales energéticos de esta nación de habla inglesa guyana figura como potencial fuerza petrolera luego del hallazgo de un yacimiento capaz de producir hasta .000 millones de barriles de crudo en un solo campo recuerda balderas puga lógicamente para guyana como país si lograra administrar esta riqueza distribuirla si logra que exxonmobil le deje una parte sustancial de las ganancias serían muy buenas noticias [para ellos añade en cuanto al mercado energético a pesar de que el mundo busca la transición para dejar atrás los combustibles fósiles todavía hay más de .500 derivados del petróleo en los mercados aprovechamiento industrial desde la petroquímica y la presencia del plástico en el escenario no obstante las estrategias ante el cambio climático y el impacto ambiental de los recursos petroleros señala balderas puga todavía permanecerán en la mira de manera significativa de hecho la riqueza petrolera de guyana es probablemente una extensión de la misma cuenca venezolana apunta el académico si bien el surgimiento de guyana como fuerza petrolera es revelador aún falta analizar los alcances reales de su potencial productor frente a potencias como venezuela y arabia saudí con más de .000 millones de barriles de crudo de reserva señala balderas puga agregó que riad y caracas juntos concentran más del  de las reservas planetarias de hidrocarburo canadá e irán le siguen a ambas potencias petroleras con alrededor del  de las reservas de petróleo en un escenario donde washington impone sanciones contra teherán y caracas complicando sus desenvolvimientos comerciales internacionales asegura el experto parece ser que hoy con el descubrimiento en guyana le permite a estados unidos eludir a venezuela agrega cabe recordar que caracas lleva años en un conflicto con el país vecino y la tensión aumentó desde que guyana intensificó sus labores de exploración de crudo y minerales en la región guayana esequiba que abarca unos .000 kilómetros cuadrados al oeste del río esequibo balderas puga considera que en un escenario de posible depredación de sus recursos energéticos por parte de estados unidos guyana no cuenta con las herramientas institucionales para aprovechar geopolíticamente sus recursos petroleros el país no tiene esas herramientas creo que la mayor parte de los beneficios se los van a llevar los norteamericanos están en una posición ventajosa es una de sus compañías la que descubre el petróleo dice los .000 millones de barriles hallados por exxonmobil no solo son una suma considerable sino que además son del tipo dulce del hidrocarburo el llamado brent lo que abarata los costos de producción con tasas de ganancia en torno a los  dólares por barril puntualiza el académico yo me esperaría a que el gobierno de guyana hiciera muy bien sus cuentas y que tratara de sacar un provecho mayor con respecto a esta riqueza porque de otra manera pudiera ser que esa derrama económica no termine en el país sino como hemos visto con otras mercancías también con el petróleo y en otros países esas grandes ganancias terminarían en la casa matriz de exxonmobil es decir en estados unidos toda vez que las regalías son apenas del  con respecto a la producción precisa a nivel geopolítico esto beneficia a estados unidos son los que salen ganando en este escenario porque tendrían acceso a otra fuente importante de petróleo de un país con el que hasta el momento no tienen problemas ideológicos o problemas políticos asienta el universitario con todo el surgimiento de guyana como actor petrolero son buenas noticias para el continente americano en un escenario donde destacan también brasil y méxico como fuerzas energéticas apunta balderas puga y donde china ha diversificado su búsqueda de suministros energéticos habría que ver por ejemplo si se van a permitir inversiones chinas en esa zona [de guyana agrega estados unidos entonces podría utilizar a guyana como un instrumento para impulsar la baja internacional de los precios del petróleo concluye el especialista ,YES,YES,NO,NO,NO,NO,YES,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO
