link_href,formatted_text,date,title,formatted_tags,China,United States,LIO,France,Germany,India,Iran,NIO,European Union,Russia,Ukraine,United Kingdom,Donbass,Taiwan,Poland,Baltic States,Japan
https://sputniknewsbrasil.com.br/20221129/otan-considera-fornecer-cacas-mig-29-e-f-16-a-ucrania-revela-bloomberg-26177370.html,"O norteamericano opinou bloomberg que o bloco poderia enviar aeronaves mig29 que est o em serviço na pol nia bem como f16 excedentes dos eua.,além disso ele sugeriu que o ocidente pode forçar zelensky a solicitar o fechamento do espaço aéreo do país bem como a obtenç o de sistemas de mísseis arterra além de baterias israelenses cúpula de ferro e norteamericanas patriot.,detalhes sobre as informaç es n o foram revelados contudo o exoficial afirmou que os chanceleres da otan est o se reunindo em bucareste na rom nia para discutir o assunto.",10:47 29.11.2022,"OTAN considera fornecer caças MiG-29 e F-16 à Ucrânia, revela Bloomberg","Operaç o militar especial russa,eua,otan,ucr nia,conflito,avi o de assalto,avi o de ataque,avi o de combate",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO
https://sputniknewsbrasil.com.br/20221129/se-otan-entregar-patriot-a-ucrania-sistema-sera-alvo-legitimo-para-as-forcas-russas-diz-medvedev-26182464.html,"Nesta terçafeira (29 o vicepresidente do conselho de segurança da rússia dmitry medvedev disse que os sistemas antiaéreos patriot se tornar o alvo legítimo das forças armadas russas assim que a otan os entregar ucr nia.,stoltenberg disse no final do primeiro dia da reuni o dos ministros das relaç es exteriores da aliança atl ntica na rom nia que os paísesmembros est o considerando fornecer ucr nia sistemas patriot.,a rússia alertou repetidamente que a otan está brincando com fogo ao fornecer armas a kiev e que comboios de armas estrangeiras seriam um alvo legítimo para seus militares assim que cruzarem a fronteira.,por sua vez o portavoz do kremlin dmitry peskov comentou que as tentativas de saturar a ucr nia com armas n o favorecem os diálogos russoucranianos e ter o um efeito negativo.",16:58 29.11.2022,"Se OTAN entregar Patriot à Ucrânia, sistema será alvo legítimo para as forças russas, diz Medvedev","Operaç o militar especial russa,patriot,eua,rússia,ucr nia,otan,jens stoltenberg",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO
https://sputniknewsbrasil.com.br/20221129/alemanha-anuncia-us-57-milhoes-a-kiev-para-reconstruir-infraestrutura-de-energia-na-ucrania--26185882.html,"O governo alem o informou ainda que planeja fornecer mais de  geradores disse o portavoz steffen hebestreit nesta terçafeira (29).,no início do dia o chanceler alem o olaf scholz e o presidente ucraniano vladimir zelensky mantiveram uma conversa por telefone na qual os líderes discutiram a situaç o na ucr nia incluindo a situaç o em torno da infraestrutura de energia.,scholz também prometeu continuar apoiando a ucr nia no campo da defesa aérea e reconstruç o de longo prazo.,segundo o representante do governo os lados concordaram em continuar a troca de opini es e manter contato próximo.,a rússia começou a atacar a infraestrutura ucraniana em  de outubro dois dias após o ataque terrorista da ucr nia na ponte russa da crimeia.,os ataques s o realizados em instalaç es de energia indústria de defesa comando militar e comunicaç es em toda a ucr nia.,desde ent o alertas de ataques aéreos foram emitidos nas regi es ucranianas todos os dias s vezes em todo o país.,após os ataques de  de novembro o primeiroministro ucraniano denis shmyhal disse que quase metade do sistema de energia do país foi desativada.",19:30 29.11.2022,Alemanha anuncia US$ 57 milhões a Kiev para reconstruir infraestrutura de energia na Ucrânia,"Operaç o militar especial russa,ucr nia,leste da ucr nia,exército da ucr nia,forças armadas da ucr nia,nacionalistas ucranianos,marinha da ucr nia,tens o na ucr nia,conflito ucraniano,crise ucraniana,ucranianos,radicais ucranianos,operaç o militar especial,rússia,comit de investigaç es da rússia,forças armadas da rússia,marinha da rússia,ministério da defesa (rússia),exército da rússia,ministério das relaç es exteriores da rússia,europa,alemanha,olaf scholz,vladimir zelensky,vladimir putin",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO
https://sputniknewsbrasil.com.br/20221129/exercito-dos-eua-planeja-estudar-soldados-ucranianos-sob-assistencia-medica-durante-conflito-26186201.html,"De acordo com o texto os serviços que o escritório do programa requerem é o estudo da assist ncia médica prestada durante operaç es de combate em larga escala.,há um interesse conjunto do departamento de defesa e do congresso em estabelecer parcerias bilaterais entre os estados unidos e a ucr nia para apoiar a melhoria do atendimento ao trauma e o atendimento de saúde mental relacionado ao combate prossegue o comunicado.,o departamento de defesa planeja conceder us  milh es (r  milh es para isso dos fundos do ano fiscal de  nos próximos  dias.,a fundaç o henry m jackson receberá o financiamento sem concorr ncia depois que o governo dos eua estabelecer que as parcerias e infraestrutura existentes da organizaç o já estejam em vigor na ucr nia.",20:01 29.11.2022,Exército dos EUA planeja 'estudar' soldados ucranianos sob assistência médica durante conflito,"Operaç o militar especial russa,nacionalistas ucranianos,conflito ucraniano,crise ucraniana,ucranianos,radicais ucranianos,ucr nia,leste da ucr nia,exército da ucr nia,forças armadas da ucr nia,marinha da ucr nia,tens o na ucr nia,operaç o militar especial,europa,experimento,eua,departamento de estado dos eua,departamento de defesa dos eua,rússia,comit de investigaç es da rússia,forças armadas da rússia,marinha da rússia,ministério da defesa (rússia),exército da rússia,ministério das relaç es exteriores da rússia,geopolítica mundial,tens o geopolítica,geopolítica",NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,NO
https://sputniknewsbrasil.com.br/20221129/satelites-usados-contra-a-russia-na-ucrania-podem-se-tornar-alvos-legitimos-para-moscou-26187178.html,"Os países ocidentais est o usando ativamente o potencial da infraestrutura espacial civil a partir de um grupo de satélites de baixa órbita para apoiar as operaç es das forças armadas ucranianas eles s o usados exclusivamente para executar tarefas de combate para revelar locais rotas de movimento e aç es das tropas russas para controlar veículos aéreos de combate bem como para direcionar muniç es de alta precis o do espaço disse ermakov.,ele informou que tal uso provocativo de satélites civis no mínimo levanta quest es no contexto do tratado do espaço sideral e requer a mais séria condenaç o pela comunidade mundial.,dada a cobertura global da terra por espaçonaves civis o pentágono está testando o conceito de um sistema de comando e controle prospectivo para tropas em qualquer lugar do mundo e a grande maioria dos países n o tem meios eficazes de combat lo disse o diretor.,ermakov acrescentou que o desenvolvimento de normas juridicamente vinculativas de direito internacional que sejam de natureza abrangente e destinadas prevenç o de uma corrida armamentista no espaço sideral é a única maneira de garantir que o espaço sideral seja usado apenas para fins pacíficos.",22:17 29.11.2022,Satélites usados ​​contra a Rússia na Ucrânia podem se tornar alvos legítimos para Moscou,"Operaç o militar especial russa,ucr nia,leste da ucr nia,exército da ucr nia,forças armadas da ucr nia,nacionalistas ucranianos,marinha da ucr nia,tens o na ucr nia,conflito ucraniano,crise ucraniana,ucranianos,radicais ucranianos,operaç o militar especial,europa,satélite geoestacionário,navegaç o por satélite,satélites,satélite militar,satélite espi o,sistema de satélites,rússia,comit de investigaç es da rússia,forças armadas da rússia,marinha da rússia,ministério da defesa (rússia),exército da rússia,ministério das relaç es exteriores da rússia",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
https://sputniknewsbrasil.com.br/20221130/forcas-armadas-da-russia-usam-drones-kamikazes-que-mergulham-em-blindados-na-ucrania-afirma-fonte-26187904.html,"Na zona da operaç o militar especial os militares russos usam drones de mergulho desenvolvidos pela empresa russa de tecnologia zala aero que aumentam a eficácia na destruiç o de veículos blindados ucranianos principalmente tanques disse a fonte.,o drone kamikaze nesse modo mergulha quase verticalmente em veículos blindados atingindo tanques na superfície na torre ou no compartimento do motor.,o interlocutor acrescentou que o modo de mergulho é fornecido pelo software dos drones e portanto n o exige nenhuma qualificaç o excepcional do operador.,as forças armadas da rússia já usaram centenas de muniç es conhecidas como drones kamikaze na ucr nia como drones kub e os izdeliye modelos  e .,drones kamikaze s o uma classe de veículos aéreos n o tripulados capazes de voar por um longo tempo na área demarcada como alvo realizando uma busca.,quando um alvo é detectado tal drone o atinge como um míssil guiado arsuperfície destruindose completamente no ataque.",00:25 30.11.2022,"Forças Armadas da Rússia usam drones kamikazes que 'mergulham' em blindados na Ucrânia, afirma fonte","Operaç o militar especial russa,rússia,comit de investigaç es da rússia,forças armadas da rússia,marinha da rússia,ministério da defesa (rússia),exército da rússia,ministério das relaç es exteriores da rússia,fronteiras russas,drone,drones,operaç o militar especial,europa,ucr nia,leste da ucr nia,exército da ucr nia,forças armadas da ucr nia,nacionalistas ucranianos,marinha da ucr nia,tens o na ucr nia,conflito ucraniano,crise ucraniana,ucranianos,radicais ucranianos",NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO
https://sputniknewsbrasil.com.br/20221130/washington-entregara-mais-sistemas-de-defesa-aerea-a-kiev-ate-o-final-de-2022-26188725.html,"Nossos parceiros sabem exatamente o que precisamos para hoje para a próxima semana e para o próximo m s ainda assim temos algumas quest es que estamos discutindo e que achamos que é necessário finalmente resolver ou seja quest es sobre tanques mísseis de longa dist ncia quero dizer avi es quero dizer é claro defesa aérea disse yermak em entrevista ao jornal financial times na terçafeira (29 acrescentando que mais sistemas de defesa aérea dos estados unidos eram possíveis até o fim deste ano.,a mídia também citou um alto funcionário da defesa dos eua dizendo que washington pode em breve fornecer uma variedade de artefatos de defesa aérea ucr nia.,na terçafeira (29 altos funcionários do pentágono disseram que os eua est o considerando a entrega de todos os tipos de sistemas de defesa aérea a kiev.,desde que a rússia lançou a operaç o militar na ucr nia em  de fevereiro os países ocidentais t m fornecido a kiev ajuda humanitária militar e financeira.,moscou denunciou o fluxo de armas para a ucr nia de seus aliados ocidentais dizendo que tal medida joga gasolina no fogo.,o kremlin alertou repetidamente o ocidente contra um maior envolvimento no conflito enquanto a uni o europeia os eua e a organizaç o do tratado do atl ntico norte (otan sustentaram que n o fazem parte das hostilidades apesar de treinarem soldados ucranianos enviarem seus instrutores e equipamentos para a ucr nia e fornecerem intelig ncia.",01:47 30.11.2022,Washington entregará mais sistemas de defesa aérea a Kiev até o fim deste ano,"Operaç o militar especial russa,rússia,comit de investigaç es da rússia,forças armadas da rússia,marinha da rússia,ministério da defesa (rússia),exército da rússia,ministério das relaç es exteriores da rússia,operaç o militar especial,europa,ucr nia,leste da ucr nia,exército da ucr nia,forças armadas da ucr nia,nacionalistas ucranianos,marinha da ucr nia,tens o na ucr nia,conflito ucraniano,crise ucraniana,ucranianos,radicais ucranianos",NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO
https://sputniknewsbrasil.com.br/20221130/letonia-insta-otan-a-permitir-que-ucrania-ataque-territorio-russo-diz-bloomberg-26189184.html,"Durante entrevista bloomberg o diplomata destacou que o armamento deve ser usado para atacar locais usados pela rússia para realizar ataques com mísseis contra a infraestrutura crítica da ucr nia.,além disso o diplomata ignorou os avisos de moscou sobre o constante fornecimento de armas ocidentais a kiev que poderia resultar em um conflito direto entre a aliança liderada pelos eua e a rússia e instou o bloco a n o temer uma possível escalada.,a let nia assim como outros países bálticos segue em defesa de kiev no conflito contra moscou e recentemente rinkevics se encontrou com representantes da litu nia est nia finl ndia suécia noruega e isl ndia.",03:50 30.11.2022,"Letônia insta OTAN a 'permitir' que Ucrânia ataque território russo, diz Bloomberg","Operaç o militar especial russa,let nia,otan,rússia,europa,conflito",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO
https://sputniknewsbrasil.com.br/20221130/forcas-russas-eliminam-mais-de-100-militares-tanques-e-blindados-da-ucrania-26193169.html,"De acordo com o ministério da defesa da rússia na direç o de kupyansk as forças russas frustraram uma ofensiva ucraniana eliminando até  combatentes.,na direç o do sul de donetsk as tropas russas repeliram um ataque das forças ucranianas contra posiç es do exército russo resultando na morte de mais de  combatentes do adversário.,kiev tentou sem sucesso atacar tr s áreas de lugansk resultando na perda de mais de  combatentes um tanque e quatro blindados das forças ucranianas.,na regi o de dnepropetrovsk foi eliminado um grande depósito de projéteis para os sistemas himars uragan e outros utilizados pelas forças ucranianas.,os sistemas de defesa antiaérea da rússia ainda abateram um jato su25 das forças ucranianas sobre a área de artyomovsk.,em donetsk foram destruídas duas estaç es de radar antpq37 de fabricaç o norteamericana bem como um posto de comando e um centro de comunicaç es das forças ucranianas em toretsk.,na regi o de carcóvia foi destruído um pelot o de sistemas de artilharia m777 enquanto na regi o de zaporozhie foi destruído um depósito de muniç es de uma unidade de infantaria ucraniana.,as forças russas também repeliram o ataque de tr s grupos táticos ucranianos em lugansk.,nas regi es de donetsk lugansk e zaporozhie os sistemas de defesa antiaérea russos abateram oito drones e oito projéteis de sistemas himars das forças ucranianas.,ao todo desde o início da operaç o militar especial foram eliminados  avi es de combate 177 helicópteros 2.589 drones 391 sistemas de defesa antiaérea 6.903 tanques e outros veículos blindados de combate 904 lançadores múltiplos de foguetes 3.634 peças de artilharia de campanha e morteiros e .424 veículos militares especiais concluiu o comunicado.",08:21 30.11.2022,"Forças russas eliminam mais de 100 militares, tanques e blindados da Ucrânia","Operaç o militar especial russa,rússia,ucr nia,eua,otan,europa",NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO
https://sputniknewsbrasil.com.br/20221130/uniao-europeia-publica-e-remove-mencao-do-numero-de-ucranianos-mortos-na-operacao-especial-da-26194054.html,"A comiss o europeia publicou nesta quartafeira (30 dados das perdas de efetivos militares e civis da ucr nia mas os eliminou pouco depois tendo mais tarde apontado uma inexatid o.,pouco antes disso ursula von der leyen presidente do órg o executivo da uni o europeia emitiu um comunicado sobre a necessidade de responsabilizar internacionalmente a rússia pela operaç o militar especial e de usar os fundos russos congelados para reconstruir a ucr nia para apoiar o comunicado von der leyen destacou que de acordo com estimativas até o momento mais de .000 civis e .000 militares já morreram.,o parágrafo sobre o número de mortos e feridos acabou sendo completamente removido das declaraç es escrita e oral de ursula von der leyen.,dana spinant portavoz da comiss o europeia assegurou no twitter que houve uma inexatid o e que a estimativa usada na declaraç o da presidente da comiss o europeia foi baseada em dados de fontes externas segundo ela os números de vítimas citados incluem tanto os mortos quanto os feridos e t m o objetivo de mostrar a brutalidade da rússia.,a presidente da comiss o europeia também publicou estimativas dos danos econ micos do conflito na ucr nia avaliados em  bilh es (r ,28 trilh es).,moscou tem sublinhado que a operaç o militar especial conduzida na ucr nia desde  de fevereiro é uma aç o de último recurso em meio expans o da otan e de suas atividades militares junto da fronteira da rússia vladimir putin presidente russo referiu que há uma ameaça n o só integridade territorial do país mas também s populaç es russófonas na regi o de donbass que estavam sofrendo um genocídio.",09:34 30.11.2022,União Europeia publica e remove menção do número de ucranianos mortos na operação especial da Rússia,"Operaç o militar especial russa,europa,ursula von der leyen,ucr nia,rússia,comiss o europeia",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
https://sputniknewsbrasil.com.br/20221130/stoltenberg-ucrania-deve-se-concentrar-em-preservar-a-soberania-em-vez-de-ingressar-na-otan-26195157.html,"O secretáriogeral da otan jens stoltenberg disse nesta quartafeira (30 que a ucr nia deve agora se concentrar em manter sua soberania e n o em ingressar na otan.,a reuni o de dois dias ocorreu na capital romena de  a  de novembro além de concentrar no conflito ucraniano o secretáriogeral também direcionou as reuni es nos desafios de longo prazo colocados pela china.,os aliados da otan prometeram ucr nia e geórgia em  que um dia os países se juntariam aliança militar mas disseram que nenhum dos dois estava pronto para ser admitido imediatamente.",11:29 30.11.2022,Stoltenberg: Ucrânia deve se concentrar em preservar soberania em vez de ingressar na OTAN,"Operaç o militar especial russa,otan,ucr nia,rússia,jens stoltenberg,operaç o militar especial,kiev",NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO
https://sputniknewsbrasil.com.br/20221130/nao-existe-ue-existe-apenas-o-51-estado-dos-eua-diz-medvedev-sobre-video-da-comissao-europeia-26196807.html,"Segundo o expresidente russo é evidente que a medida foi tomada após críticas de washington.,no vídeo von der leyen destacou que de acordo com estimativas até o momento mais de .000 civis e .000 militares já morreram nnentretanto posteriormente a parte que fala sobre o número de mortos e feridos acabou sendo completamente removida das declaraç es escrita e oral da presidente conforme noticiado.,em seguida a portavoz da comiss o europeia dana spinant assegurou no twitter que houve uma inexatid o e que a estimativa usada na declaraç o da presidente da comiss o europeia foi baseada em dados de fontes externas.",13:52 30.11.2022,"'Não existe UE, existe apenas o 51º estado dos EUA', diz Medvedev sobre vídeo da Comissão Europeia","Operaç o militar especial russa,ucr nia,comiss o europeia,ursula von der leyen,twitter,rússia,dmitry medvedev,eua,europa",NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO
https://sputniknewsbrasil.com.br/20221130/ucrania-diz-que-tentara-convencer-alemanha-a-fornecer-patriot-logica-de-envio-de-armas-deve-mudar-26200078.html,"A ucr nia precisa dos sistemas de defesa antimísseis patriot fabricados pelos eua para proteger sua infraestrutura civil disse o ministro das relaç es exteriores dmitry kuleba nesta quartafeira (30 acrescentando que tentará convencer a alemanha a permitir a entrega.,concedendo a declaraç o após se encontrar com os ministros das relaç es exteriores da otan em bucareste kuleba disse acreditar nas promessas dos aliados de apoiarem seu país pelo tempo que for necessário mas que o apoio militar e de ajuda precisa vir mais rápido.,o sistema patriot está em alta na discuss o do conflito uma vez que na semana passada a pol nia tentou convencer berlim de que o sistema enviado a varsóvia deveria ir para território ucraniano entretanto a defesa alem deixou claro que o equipamento é para ficar em solo polon s conforme noticiado.,kuleba tocou na quest o em suas declaraç es e disse que se a alemanha está pronta para fornecer patriot pol nia e a pol nia está pronta para entregálos ucr nia ent o acho que a soluç o para o governo alem o é óbvia.,a rússia reagiu ao possível envio do sistema para kiev e disse ontem (30 através do vicepresidente do conselho de segurança russo dmitry medvedev que os sistemas antiaéreos patriot se tornar o alvo legítimo das forças armadas russas assim que a otan os entregar ucr nia.",18:02 30.11.2022,Ucrânia diz que tentará convencer Alemanha a fornecer Patriot: 'Lógica de envio de armas deve mudar',"Operaç o militar especial russa,rússia,ucr nia,patriot,operaç o militar especial,alemanha,otan,dmitry kuleba",NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO
https://sputniknewsbrasil.com.br/20221130/embaixador-da-china-na-franca-nega-que-pequim-esteja-fornecendo-armas-a-russia--26200867.html,"O diplomata acrescentou que a china mantém uma posiç o neutra sobre o conflito na ucr nia e defende uma soluç o pacífica sobre a quest o.,em  de fevereiro a rússia lançou uma operaç o militar na ucr nia depois que as repúblicas populares de donetsk e lugansk pediram ajuda para se defenderem das forças ucranianas.,em resposta os países ocidentais e seus aliados lançaram uma ampla campanha de sanç es contra moscou.,a china expressou repetidamente seu apoio a uma resoluç o pacífica do conflito.",19:11 30.11.2022,Embaixador da China na França nega que Pequim esteja fornecendo armas à Rússia,"Operaç o militar especial russa,china,república da china,república popular da china,ministério das relaç es exteriores da china,rússia,forças armadas da rússia,marinha da rússia,ministério da defesa (rússia),exército da rússia,operaç o militar especial,europa,ucr nia,leste da ucr nia,exército da ucr nia,forças armadas da ucr nia,nacionalistas ucranianos,marinha da ucr nia,tens o na ucr nia,conflito ucraniano,crise ucraniana,ucranianos,radicais ucranianos",NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
https://sputniknewsbrasil.com.br/20221130/eua-tentam-confiscar-us-54-milhoes-de-empresario-russo-26201486.html,"As informaç es foram veiculadas pela ag ncia reuters nesta quartafeira (30 citando um documento judicial.,de acordo com a reportagem os estados unidos est o tentando apreender os fundos de malofeyev a quem acusam de financiar movimentos de independ ncia na crimeia e na república popular de donetsk alegando que ele supostamente tentou violar as sanç es dos eua ao transferir o dinheiro para um parceiro de negócios.,a queixa de confisco civil apresentada pelos promotores é a mais recente tentativa de confiscar os bens de empresários russos.,malofeyev é acusado de supostamente usar uma empresa de fachada para investir us  milh es (r ,8 milh es em um banco com sede no texas em março de  antes de vender a empresa por us  (r ,10 a um parceiro de negócios no ano seguinte.,o banco sinalizou a tentativa de transfer ncia de aç es para o departamento do tesouro dos eua converteu os fundos em dinheiro e o colocou em uma conta bancária bloqueada.,em abril o escritório de controle de ativos estrangeiros dos eua sancionou malofeyev junto com seu filho e a empresa de mídia tsargrad por supostamente agir em nome do governo russo.",19:41 30.11.2022,"EUA tentam confiscar US$ 5,4 milhões de empresário russo","Operaç o militar especial russa,nacionalistas ucranianos,conflito ucraniano,crise ucraniana,ucranianos,radicais ucranianos,ucr nia,leste da ucr nia,exército da ucr nia,forças armadas da ucr nia,marinha da ucr nia,tens o na ucr nia,operaç o militar especial,europa,rússia,forças armadas da rússia,marinha da rússia,ministério da defesa (rússia),exército da rússia,eua,geopolítica mundial,tens o geopolítica,geopolítica",NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO
https://sputniknewsbrasil.com.br/20221130/kiev-perdeu-cerca-de-60-soldados-e-20-veiculos-blindados-durante-ataque-na-regiao-de-kherson-26205503.html,"Barbashov observou que os militares ucranianos deveriam ser redistribuídos para snigiriovka da cidade de nikolaev em  de novembro com os soldados que deveriam atacar a cidade dizendo que estimavam suas chances de sobreviv ncia contra a artilharia russa em cerca de .,o oficial acrescentou que o lado ucraniano tendo enviado várias dezenas de pessoas para o massacre sabia que as posiç es em snigiryovka eram fortemente reforçadas de onde se podia ver o terreno por várias dezenas de quil metros.,barbashov disse que o lado ucraniano perdeu cerca de  mil soldados na linha de frente de snigiryovka em um m s e meio antes da retirada das forças russas de kherson.,o oficial acredita que o regime de kiev n o se importa que tal estratégia leve ao extermínio de homens ucranianos afirmando que em mais alguns meses de conflito n o haverá mais soldados na ucr nia.",23:06 30.11.2022,Kiev perdeu cerca de 60 soldados e 20 veículos blindados durante ataque na região de Kherson,"Operaç o militar especial russa,rússia,comit de investigaç es da rússia,forças armadas da rússia,marinha da rússia,ministério da defesa (rússia),exército da rússia,europa,operaç o militar especial,kherson,ucr nia,leste da ucr nia,exército da ucr nia,forças armadas da ucr nia,nacionalistas ucranianos,marinha da ucr nia,tens o na ucr nia,conflito ucraniano,crise ucraniana,ucranianos,radicais ucranianos",NO,YES,YES,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO
https://sputniknewsbrasil.com.br/20221201/empresa-recebe-contrato-de-us-12-bilhao-dos-eua-para-fabricar-armas-destinadas-a-ucrania-26205793.html,"Os lançadores nasams s o sistemas de mísseis antiaéreos de médio alcance.,de acordo com o comunicado a data estimada de conclus o do contrato é  de novembro de .,desde o início de sua operaç o militar especial a rússia alertou repetidamente que os países da otan est o brincando com fogo ao fornecer armas a kiev e que comboios de armas estrangeiras seriam um alvo legítimo para seus militares assim que cruzassem a fronteira.",01:22 01.12.2022,"Empresa recebe contrato de US$ 1,2 bilhão dos EUA para fabricar armas destinadas à Ucrânia","Operaç o militar especial russa,rússia,forças armadas da rússia,marinha da rússia,ministério da defesa (rússia),exército da rússia,operaç o militar especial,europa,ucr nia,leste da ucr nia,exército da ucr nia,forças armadas da ucr nia,nacionalistas ucranianos,marinha da ucr nia,tens o na ucr nia,conflito ucraniano,crise ucraniana,ucranianos",NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO
https://sputniknewsbrasil.com.br/20221201/midia-americana-critica-planos-dos-eua-de-pagar-contas-de-energia-da-ucrania-26206619.html,"Nós decidimos pagar as contas de energia da ucr nia é estranho que estejamos fazendo isso quando temos uma crise energética real pela primeira vez desde meados da década de  afirmou.,o apresentador destaca que os americanos est o congelando em suas casas devido ao aumento dos preços enquanto o governo do país volta suas políticas para a ucr nia.,anteriormente john kirby portavoz do conselho de segurança nacional da casa branca afirmou que os eua pretendiam fornecer proximamente a kiev o primeiro lote de assist ncia para restaurar a infraestrutura de energia.,o departamento de estado dos eua informou que o país vai canalizar us  milh es (r  milh es ucr nia para apoiar o sistema de fornecimento de energia do país.",04:12 01.12.2022,Mídia americana critica planos dos EUA de 'pagar contas' de energia da Ucrânia,"Operaç o militar especial russa,rússia,ucr nia,eua,energia,casa branca",NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO
https://sputniknewsbrasil.com.br/20221201/china-insta-ue-a-evitar-escalada-do-conflito-na-ucrania-e-promover-dialogo-26207915.html,"Na atual situaç o apelo a evitar a escalada e o prolongamento da crise bem como insistir com firmeza na reconciliaç o incentivar as negociaç es e estar em alerta para os riscos de confronto entre os blocos observou xi jinping em reuni o com charles michel presidente do conselho europeu segundo a emissora cctv.,o líder asiático se encontrou nesta quintafeira (1º com o alto funcionário da ue em pequim.,na ocasi o xi expressou a posiç o da china afirmando que quando as portas da cidade pegam fogo os peixes do tanque sofrem as consequ ncias.,além disso xi enfatizou que uma soluç o política para a crise ucraniana é do interesse da europa e de todas as naç es euroasiáticas destacando que a china sempre aposta na paz e continuará seu papel construtivo.,o líder chin s declarou ainda que apoia uma maior participaç o da ue na mediaç o e soluç o da crise ucraniana.",06:40 01.12.2022,China insta UE a evitar escalada do conflito na Ucrânia e promover diálogo,"Operaç o militar especial russa,china,ucr nia,europa,ocidente,diálogo",NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO
https://sputniknewsbrasil.com.br/20221201/peskov-otan-incita-a-guerra-e-prefere-lutar-ate-o-ultimo-ucraniano-26208428.html,"A aliança ainda prefere lutar até o último ucraniano e a aliança continua alimentando a ucr nia com suas armas prolongando naturalmente a guerra e complicando ainda mais a situaç o para esse mesmo regime ucraniano declarou.,além disso o portavoz afirmou que uma percepç o da otan sobre a situaç o na ucr nia n o deve ser esperada.,peskov também afirmou que os investigadores russos seguem trabalhando no registro dos crimes do regime de kiev.,o portavoz afirmou que as tentativas do ocidente de criar um tribunal sobre a ucr nia n o ser o legítimas.,vale ressaltar que a frança começou a trabalhar juntamente com seus parceiros europeus e ucranianos na criaç o de um tribunal especial para investigar as aç es da rússia na ucr nia.",07:05 01.12.2022,Peskov: OTAN incita a guerra e prefere lutar até o último ucraniano,"Operaç o militar especial russa,rússia,ucr nia,europa,ocidente,guerra",NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO
